TAlk,TCO2,pHin,pCO2in,fCO2in,HCO3in,CO3in,CO2in,BAlkin,OHin,PAlkin,SiAlkin,NH3Alkin,H2SAlkin,Hfreein,RFin,OmegaCAin,OmegaARin,xCO2in,pHout,pCO2out,fCO2out,HCO3out,CO3out,CO2out,BAlkout,OHout,PAlkout,SiAlkout,NH3Alkout,H2SAlkout,Hfreeout,RFout,OmegaCAout,OmegaARout,xCO2out,pHinTOTAL,pHinSWS,pHinFREE,pHinNBS,pHoutTOTAL,pHoutSWS,pHoutFREE,pHoutNBS,TEMPIN,TEMPOUT,PRESIN,PRESOUT,PAR1TYPE,PAR2TYPE,K1K2CONSTANTS,KSO4CONSTANT,KFCONSTANT,BORON,pHSCALEIN,SAL,PO4,SI,NH3,H2S,K0input,K1input,K2input,pK1input,pK2input,KWinput,KBinput,KFinput,KSinput,KP1input,KP2input,KP3input,KSiinput,KNH3input,KH2Sinput,K0output,K1output,K2output,pK1output,pK2output,KWoutput,KBoutput,KFoutput,KSoutput,KP1output,KP2output,KP3output,KSioutput,KNH3output,KH2Soutput,TB,TF,TS,PAR1,PAR2,KSO4CONSTANTS
2250,1994.63444033255,8.1,448.236885144836,446.789687221506,1800.43278780608,181.058698536979,13.1429539894984,75.7300854659144,5.29311376258526,1.1240528916627,0.374237518560878,0.0999588899295625,4.83648424201394,0.00627599206320736,10.4774196344339,4.41745079635004,2.89237631267542,461.57856617037,8.17451251555958,270.333786070765,269.319525654608,1809.74979057929,173.689536348012,11.1951134052558,83.9994725070083,2.53267400504249,1.10512513993189,0.361602846223748,0.0600667345571231,4.81900893960582,0.00582551645620725,10.6774024168768,3.1314034521636,2.03106615042613,274.055540710549,7.99768238569447,7.98825199503153,8.1,8.13434193539444,8.11435946453197,8.10659145589094,8.17451251555958,8.22682333088227,24,12,1,1647,3,1,11,1,1,1,3,33.1,1,10,2,5,0.0294164220110624,1.08813787160819e-06,7.98808138600979e-10,5.96331607422868,9.09755751899977,4.20446971122916e-14,1.89520830231652e-09,0.00232572420242248,0.100513775287163,0.0189558729955318,8.21977045773688e-07,1.22344210546596e-09,3.08824810563594e-10,4.17886582358235e-10,2.34947141336564e-07,0.0415681461566708,1.08162700605167e-06,6.42159046694381e-10,5.96592247780703,9.19235739475484,1.69459834256729e-14,1.8180981778988e-09,0.00311728632065766,0.179745260631208,0.023458184724292,8.39463314649787e-07,8.51876820464553e-10,2.5102357307713e-10,2.07173745128353e-10,1.78150929202294e-07,393.133428571429,64.6167226767131,26702.6534227906,8.1,2250,1
2250,2100,7.87151673831311,825.521976551501,822.856658881933,1959.36208273586,116.432418531857,24.205498732284,48.5773289392277,3.12772071531522,1.06741970289757,0.224576598202421,0.0602989791351572,4.72940509717272,0.0106210058337293,13.5037251180983,2.84070571654676,1.85998448078026,850.093472686094,7.93893045815233,505.998714518912,504.100267143088,1969.18067167317,109.864814744604,20.9545135822207,53.6283105208817,1.47230313030582,1.05543861250386,0.213439622919054,0.0353628714567072,4.69656755043333,0.0100211252634631,13.99673903703,1.98072415527238,1.28472164208847,512.964928734523,7.76919912400757,7.75976873334464,7.87151673831311,7.90585867370755,7.87877740712471,7.87100939848368,7.93893045815233,7.99124127347501,24,12,1,1647,2,1,11,1,1,1,3,33.1,1,10,2,5,0.0294164220110624,1.08813787160819e-06,7.98808138600979e-10,5.96331607422868,9.09755751899977,4.20446971122916e-14,1.89520830231652e-09,0.00232572420242248,0.100513775287163,0.0189558729955318,8.21977045773688e-07,1.22344210546596e-09,3.08824810563594e-10,4.17886582358235e-10,2.34947141336564e-07,0.0415681461566708,1.08162700605167e-06,6.42159046694381e-10,5.96592247780703,9.19235739475484,1.69459834256729e-14,1.8180981778988e-09,0.00311728632065766,0.179745260631208,0.023458184724292,8.39463314649787e-07,8.51876820464553e-10,2.5102357307713e-10,2.07173745128353e-10,1.78150929202294e-07,393.133428571429,64.6167226767131,26702.6534227906,2100,2250,1
1870.45382628573,1659.97926620176,8.1,406.311836812066,405,1507.94971986575,140.11589542153,11.9136509144802,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.3478906705578,3.41853265715771,2.23832326323591,418.405627178947,8.18970141529992,246.690197147488,245.764644682673,1516.17099692952,133.592288601928,10.2159806703117,78.4917745786723,2.32518427541047,1.0961340875634,0.332964861748155,0.055281777740957,4.80349280665074,0.0056252979940669,10.5511800251181,2.40850060692387,1.56218262217981,250.086444428184,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07723754894961,8.06946954030859,8.13739059997723,8.18970141529992,24,12,1,1647,3,5,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,8.1,405,1
1842.67538405647,1634.19237719088,8.1,400,398.708541870344,1484.52452844806,137.939270015742,11.7285787270733,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.3023108021564,3.3654275828926,2.2035521099241,411.905919809543,8.18953726193706,242.956632963176,242.045088389933,1492.66001609475,131.470995485433,10.0613656106971,78.468032619243,2.32430557510773,1.09609541810735,0.332843220584832,0.0552614636859662,4.80342143813042,0.00562742462969664,10.5036831036366,2.37025636534368,1.5373769445631,246.301479307172,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07707339558675,8.06930538694573,8.13722644661437,8.18953726193706,24,12,1,1647,3,4,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,8.1,400,1
2401.13238131566,2100,8.19394729401824,406.311836812066,405,1872.12203487255,215.964314212969,11.91365091448,84.4768706530393,6.07178782256731,1.14197581931308,0.426941390435783,0.113827004809481,4.85685390143532,0.00505516216213836,9.98353600486804,5.26907428094888,3.44998650636609,418.405627178947,8.2884258455623,243.919547685743,243.004390370261,1881.77341602822,208.12534195616,10.1012420156237,93.7481659273614,2.91864858436732,1.12118574478938,0.41442661052907,0.0689054058897493,4.84218852745289,0.00448147629363807,10.1526872989142,3.75223763035686,2.43374670680245,247.277650723947,8.05728774431826,8.04785735365533,8.15960535862379,8.19394729401824,8.17596197921199,8.16819397057096,8.23611503023961,8.2884258455623,24,12,1,1647,2,5,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2100,405,1
2405.16204887669,2100,8.2001406028667,400,398.708541870344,1869.51080957596,218.760611696971,11.7285787270731,85.426543059179,6.15899562604113,1.14392404492136,0.432808058388957,0.11536757231452,4.85882353796608,0.00498358399986462,9.92240954357288,5.33729804841959,3.4946567965608,411.905919809543,8.29476835057919,240.049941568938,239.14930255828,1879.16464316408,210.894363673914,9.94099316200853,94.7947736945734,2.96158575545834,1.12292436015616,0.420267145816879,0.0698836751423627,4.84440528477799,0.00441650369778949,10.0884893236137,3.80215960233287,2.46612670158496,243.354770746229,8.06348105316672,8.05405066250379,8.16579866747225,8.2001406028667,8.18230448422888,8.17453647558786,8.2424575352565,8.29476835057919,24,12,1,1647,2,4,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2100,400,1
2344.45790364202,2100,8.1,514.01537035923,512.355797037183,1907.67106324398,177.257262410559,15.0716743454599,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.9983069605064,4.32470376359427,2.83164913472125,529.314934810153,8.19204980836782,310.273777080764,309.109666538613,1917.29861375048,169.852270452404,12.8491157971168,78.8320195428079,2.33779147363515,1.09668832587499,0.334709777678278,0.0555731879818891,4.80451109426194,0.0055949619920394,11.2297663074636,3.06222238389072,1.98619447286498,314.545395831191,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07958594201751,8.07181793337648,8.13973899304513,8.19204980836782,24,12,1,1647,2,3,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2100,8.1,1
2250,1975.67146387125,8.16972980379554,406.311836812066,405,1770.58454827522,193.173264540916,11.9136510551108,80.8372437573992,5.74247478096337,1.1345151741755,0.404722716637281,0.10798674954624,4.84889300551055,0.00534505996594476,10.0801171932955,4.71302068431429,3.08590406931604,418.405627178947,8.2630224975092,244.60830871616,243.690567250693,1779.87121578802,185.670482966748,10.1297651164789,89.636248821302,2.75282408582741,1.11438395194552,0.391803287066449,0.0651179753679885,4.83299979560394,0.00475143126930723,10.2575921932246,3.34740482099059,2.17116725057887,247.975894104307,8.03307025409556,8.02363986343263,8.1353878684011,8.16972980379554,8.15055863115889,8.14279062251786,8.21071168218651,8.2630224975092,24,12,1,1647,1,5,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2250,405,1
2250,1972.59753342269,8.17533530215766,400,398.708541870344,1765.72345749758,195.145497016351,11.7285789087494,81.6692284609879,5.81707408556636,1.13621995336554,0.409764945056094,0.109312909210997,4.85077299620067,0.00527651386344452,10.0193650304068,4.76113900168649,3.11741008665258,411.905919809543,8.2687521934284,240.742474042336,239.839236731684,1775.00585564346,187.622005332662,9.96967244656683,90.552470479614,2.78938303633046,1.11589573516098,0.396800171458119,0.065954257649399,4.83511639903854,0.00468915680275645,10.1936836339553,3.38258830988744,2.19398768698827,244.056837491993,8.03867575245769,8.02924536179476,8.14099336676322,8.17533530215766,8.15628832707809,8.14852031843706,8.21644137810571,8.2687521934284,24,12,1,1647,1,4,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2250,400,1
2250,2012.31418028001,8.1,492.552580312266,490.962302726947,1828.01596755986,169.855858431611,14.442354288539,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.8852569700452,4.14412509951955,2.71341319398914,507.213309120219,8.19164083223617,297.619307816871,296.502675347841,1837.37080723257,162.61830650273,12.3250665447028,78.772686015953,2.33559100617966,1.09659166589001,0.334405264451972,0.0555223313663785,4.80433412270563,0.00560023326245687,11.1117126873073,2.9318031303126,1.90160296769711,301.716709239966,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07917696588587,8.07140895724484,8.13933001691349,8.19164083223617,24,12,1,1647,1,3,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2250,8.1,1
2250,2100,7.90585634194409,825.526603516099,822.861270907704,1959.36254474611,116.431820852306,24.2056344015801,48.5771003515039,3.12770392236572,1.0674192067355,0.224575419513657,0.0602986651465836,4.72940372294931,0.00981354783542254,13.503772496389,2.84069113442489,1.85997493296959,850.098237371366,7.99123788302019,506.00283201697,504.10436919278,1969.18132253628,109.863993366903,20.9546840968214,53.6279489671196,1.4722916363588,1.05543800688731,0.213437992207485,0.0353626002678199,4.69656532534256,0.00888401055693754,13.9972887740096,1.98070934686755,1.284712037178,512.969102919233,7.76919679224411,7.75976640158118,7.87151440654965,7.90585634194409,7.87877401666988,7.87100600802886,7.9389270676975,7.99123788302019,24,12,1,1647,1,2,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,2250,2100,1
1870.45382628573,1659.97926620176,8.1,406.311836812066,405,1507.94971986575,140.11589542153,11.9136509144802,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.3478906705578,3.41853265715771,2.23832326323591,418.405627178947,8.18970141529992,246.690197147488,245.764644682673,1516.17099692952,133.592288601928,10.2159806703117,78.4917745786723,2.32518427541047,1.0961340875634,0.332964861748155,0.055281777740957,4.80349280665074,0.0056252979940669,10.5511800251181,2.40850060692387,1.56218262217981,250.086444428184,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07723754894961,8.06946954030859,8.13739059997723,8.18970141529992,24,12,1,1647,5,3,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,405,8.1,1
1842.67538405647,1634.19237719088,8.1,400,398.708541870344,1484.52452844806,137.939270015742,11.7285787270733,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.3023108021564,3.3654275828926,2.2035521099241,411.905919809543,8.18953726193706,242.956632963176,242.045088389933,1492.66001609475,131.470995485433,10.0613656106971,78.468032619243,2.32430557510773,1.09609541810735,0.332843220584832,0.0552614636859662,4.80342143813042,0.00562742462969664,10.5036831036366,2.37025636534368,1.5373769445631,246.301479307172,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07707339558675,8.06930538694573,8.13722644661437,8.18953726193706,24,12,1,1647,4,3,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,400,8.1,1
2401.13238131566,2100,8.19394729401824,406.311836812066,405,1872.12203487255,215.964314212969,11.91365091448,84.4768706530393,6.07178782256731,1.14197581931308,0.426941390435783,0.113827004809481,4.85685390143532,0.00505516216213836,9.98353600486804,5.26907428094888,3.44998650636609,418.405627178947,8.2884258455623,243.919547685743,243.004390370261,1881.77341602822,208.12534195616,10.1012420156237,93.7481659273614,2.91864858436732,1.12118574478938,0.41442661052907,0.0689054058897493,4.84218852745289,0.00448147629363807,10.1526872989142,3.75223763035686,2.43374670680245,247.277650723947,8.05728774431826,8.04785735365533,8.15960535862379,8.19394729401824,8.17596197921199,8.16819397057096,8.23611503023961,8.2884258455623,24,12,1,1647,5,2,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,405,2100,1
2405.16204887669,2100,8.2001406028667,400,398.708541870344,1869.51080957596,218.760611696971,11.7285787270731,85.426543059179,6.15899562604113,1.14392404492136,0.432808058388957,0.11536757231452,4.85882353796608,0.00498358399986462,9.92240954357288,5.33729804841959,3.4946567965608,411.905919809543,8.29476835057919,240.049941568938,239.14930255828,1879.16464316408,210.894363673914,9.94099316200853,94.7947736945734,2.96158575545834,1.12292436015616,0.420267145816879,0.0698836751423627,4.84440528477799,0.00441650369778949,10.0884893236137,3.80215960233287,2.46612670158496,243.354770746229,8.06348105316672,8.05405066250379,8.16579866747225,8.2001406028667,8.18230448422888,8.17453647558786,8.2424575352565,8.29476835057919,24,12,1,1647,4,2,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,400,2100,1
2344.45790364202,2100,8.1,514.01537035923,512.355797037183,1907.67106324398,177.257262410559,15.0716743454599,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.9983069605064,4.32470376359427,2.83164913472125,529.314934810153,8.19204980836782,310.273777080764,309.109666538613,1917.29861375048,169.852270452404,12.8491157971168,78.8320195428079,2.33779147363515,1.09668832587499,0.334709777678278,0.0555731879818891,4.80451109426194,0.0055949619920394,11.2297663074636,3.06222238389072,1.98619447286498,314.545395831191,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07958594201751,8.07181793337648,8.13973899304513,8.19204980836782,24,12,1,1647,3,2,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,8.1,2100,1
2250,1975.67146387125,8.16972980379554,406.311836812066,405,1770.58454827522,193.173264540916,11.9136510551108,80.8372437573992,5.74247478096337,1.1345151741755,0.404722716637281,0.10798674954624,4.84889300551055,0.00534505996594476,10.0801171932955,4.71302068431429,3.08590406931604,418.405627178947,8.2630224975092,244.60830871616,243.690567250693,1779.87121578802,185.670482966748,10.1297651164789,89.636248821302,2.75282408582741,1.11438395194552,0.391803287066449,0.0651179753679885,4.83299979560394,0.00475143126930723,10.2575921932246,3.34740482099059,2.17116725057887,247.975894104307,8.03307025409556,8.02363986343263,8.1353878684011,8.16972980379554,8.15055863115889,8.14279062251786,8.21071168218651,8.2630224975092,24,12,1,1647,5,1,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,405,2250,1
2250,1972.59753342269,8.17533530215766,400,398.708541870344,1765.72345749758,195.145497016351,11.7285789087494,81.6692284609879,5.81707408556636,1.13621995336554,0.409764945056094,0.109312909210997,4.85077299620067,0.00527651386344452,10.0193650304068,4.76113900168649,3.11741008665258,411.905919809543,8.2687521934284,240.742474042336,239.839236731684,1775.00585564346,187.622005332662,9.96967244656683,90.552470479614,2.78938303633046,1.11589573516098,0.396800171458119,0.065954257649399,4.83511639903854,0.00468915680275645,10.1936836339553,3.38258830988744,2.19398768698827,244.056837491993,8.03867575245769,8.02924536179476,8.14099336676322,8.17533530215766,8.15628832707809,8.14852031843706,8.21644137810571,8.2687521934284,24,12,1,1647,4,1,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,400,2250,1
2250,2012.31418028001,8.1,492.552580312266,490.962302726947,1828.01596755986,169.855858431611,14.442354288539,71.0123867765593,4.8906805088419,1.114379345431,0.346771066570288,0.0927113522059654,4.82350417801382,0.00627599206320736,10.8852569700452,4.14412509951955,2.71341319398914,507.213309120219,8.19164083223617,297.619307816871,296.502675347841,1837.37080723257,162.61830650273,12.3250665447028,78.772686015953,2.33559100617966,1.09659166589001,0.334405264451972,0.0555223313663785,4.80433412270563,0.00560023326245687,11.1117126873073,2.9318031303126,1.90160296769711,301.716709239966,7.96334045030002,7.95391005963709,8.06565806460556,8.1,8.07917696588587,8.07140895724484,8.13933001691349,8.19164083223617,24,12,1,1647,3,1,11,1,1,1,4,33.1,1,10,2,5,0.0294164220110624,1.00540719854237e-06,7.38075085666017e-10,5.99765800962312,9.13189945439422,3.88480561518884e-14,1.75111639765846e-09,0.00232572420242248,0.100513775287163,0.0175146657989172,7.59482470393261e-07,1.13042430736959e-09,2.85344987736003e-10,3.8611483805475e-10,2.17084207194828e-07,0.0415681461566708,9.5888540168887e-07,5.6928768604384e-10,6.01823329312971,9.24466821007752,1.50229756036279e-14,1.61178279746189e-09,0.00311728632065766,0.179745260631208,0.0207961808982143,7.44202126211128e-07,7.55206963778017e-10,2.22537749479917e-10,1.83663942103252e-10,1.57934597003975e-07,393.133428571429,64.6167226767131,26702.6534227906,8.1,2250,1
