u_TAlk_,u_TCO2_,u_Hin_,u_pCO2in_,u_fCO2in_,u_HCO3in_,u_CO3in_,u_CO2in_,u_RFin_,u_OmegaCAin_,u_OmegaARin_,u_xCO2in_,u_Hout_,u_pCO2out_,u_fCO2out_,u_HCO3out_,u_CO3out_,u_CO2out_,u_RFout_,u_OmegaCAout_,u_OmegaARout_,u_xCO2out_
2,6.31860641280126,0.145905670739191,2,1.99354269754326,11.4535543252331,5.55566687617396,0.0799575142300462,0.128674421971913,0.272629954596527,0.178509920620003,2.05958227468825,0.145905638354069,1.99999961460015,1.99354231349643,11.453555109747,5.55566780177736,0.0799574984011756,0.128674421971913,0.272629937864945,0.178509909662225,2.05958188019456
2,9.13234598223764,0.182900835111738,11.7832544391331,11.7452095091354,16.0546019016773,7.48545039346274,0.3425001145797,0.144384252193695,0.318957515864122,0.208843719089751,12.1339514383172,0.182900797452345,11.7832542210236,11.745209291899,16.0546014602346,7.4854501723139,0.342500106615491,0.144384252193695,0.318957474055179,0.208843691710177,12.1339512143644
2,2,0.469112147734642,26.6423041279536,26.5563020500503,3.66278091035711,2.37388250477667,0.772273411532058,0.119835518540624,0.15006807434648,0.0982590262820342,27.4361160249531,0.469112147734642,26.6423041279536,26.5563020500503,3.66278091035711,2.37388250477667,0.772273411532058,0.119835518540624,0.15006807434648,0.0982590262820342,27.4361160249531
91.0624606123266,74.4934128505615,0.182900835111738,2.00647826924403,2,60.3684086751083,16.9447696615521,0.0806821100761889,0.12078489297703,0.518444636688604,0.339460328465685,2.06625247189582,0.182900895924027,2.00647744295235,1.99999917640907,60.3684083452594,16.9447707323862,0.0806820804222568,0.12078489297703,0.518444638388003,0.339460329578334,2.06625162277289
89.7063195519744,73.3688949591838,0.182900835111738,2,1.99354269754326,59.4603520630121,16.6842056860098,0.0799575142300462,0.119927275553973,0.510442705337971,0.334220931680369,2.05958227468825,0.182900898953611,1.99999914434273,1.99354184458712,59.4603517273902,16.684206781003,0.0799574836450209,0.119927275553973,0.510442706782381,0.334220932619041,2.05958139521594
8.48489009102406,2,0.147261722921525,2.00647826924403,2,7.53470789544025,7.36458785287738,0.0806821100761889,0.130062784467385,0.319582896815285,0.209253690144602,2.06625247189582,0.147261710475827,2.00647796844761,1.9999997002654,7.53470870265895,7.36458878378424,0.0806820977854348,0.130062784467385,0.319582883632239,0.209253681510324,2.0662521639996
8.56076250176827,2,0.14520706625861,2,1.99354269754326,7.60588137118693,7.43816217530345,0.0799575142300462,0.128145830978794,0.323369745580974,0.211733203677626,2.05958227468825,0.145207053849561,1.99999971181335,1.99354241042062,7.6058822168404,7.43816314686108,0.0799575024346893,0.128145830978794,0.323369731846471,0.211733194682184,2.05958197994692
11.2428893510182,2,0.182900835111738,11.6385287310694,11.6009518433937,9.15719435918351,9.28889798105794,0.337629645391924,0.138992789340403,0.364018733691691,0.238348631652548,11.9849552291175,0.182900813252664,11.6385283466832,11.6009514602408,9.15719444093728,9.28889805672997,0.337629632609625,0.138992789340403,0.364018704023833,0.238348612224945,11.9849548335465
2,6.28614360209592,0.147760076646544,2.00647826924403,2,11.389988421215,5.52236970423975,0.0806821100761889,0.13041554936655,0.270211401125325,0.176926332194926,2.06625247189582,0.147760044661677,2.00647787746214,1.99999960956922,11.3899891713194,5.52237059298853,0.0806820939053367,0.13041554936655,0.270211385131098,0.176926321720096,2.06625207075866
2,6.31860641280126,0.145905670739191,2,1.99354269754326,11.4535543252331,5.55566687617396,0.0799575142300462,0.128674421971913,0.272629954596527,0.178509920620003,2.05958227468825,0.145905638354069,1.99999961460015,1.99354231349643,11.453555109747,5.55566780177736,0.0799574984011756,0.128674421971913,0.272629937864945,0.178509909662225,2.05958188019456
2,9.13234598223764,0.182900835111738,11.7832544391331,11.7452095091354,16.0546019016773,7.48545039346274,0.3425001145797,0.144384252193695,0.318957515864122,0.208843719089751,12.1339514383172,0.182900797452345,11.7832542210236,11.745209291899,16.0546014602346,7.4854501723139,0.342500106615491,0.144384252193695,0.318957474055179,0.208843691710177,12.1339512143644
2,2,0.469112147734642,26.6423041279536,26.5563020500503,3.66278091035711,2.37388250477667,0.772273411532058,0.119835518540624,0.15006807434648,0.0982590262820342,27.4361160249531,0.469112147734642,26.6423041279536,26.5563020500503,3.66278091035711,2.37388250477667,0.772273411532058,0.119835518540624,0.15006807434648,0.0982590262820342,27.4361160249531
93.7398375144473,76.4580997964622,0.182900835111738,2.00647826924403,2,61.6935763675706,17.6969038444581,0.0806821100761889,0.119198467862822,0.541456664519573,0.354527876975966,2.06625247189582,0.182900894162008,2.00647746373867,1.99999919705174,61.6935760126312,17.6969049480706,0.0806820812987695,0.119198467862822,0.54145666686607,0.354527878510792,2.06625164406837
92.3432666458848,75.3038300799228,0.182900835111738,2,1.99354269754326,60.7655869581001,17.4247741358841,0.0799575142300462,0.118352388064293,0.533099554664379,0.349055920608635,2.05958227468825,0.182900897402811,1.99999917109973,1.99354187120045,60.7655865927627,17.4247752716303,0.0799574846652535,0.118352388064293,0.53309955688804,0.349055922068229,2.05958142280333
8.48489003763263,2,0.150494410182122,2.00647826924403,2,7.53470785827469,7.36458781495812,0.0806821100761889,0.130062782850138,0.319582896295296,0.209253689804133,2.06625247189582,0.150494397457343,2.0064779731372,1.99999970495498,7.53470866530885,7.36458874558767,0.0806820978826998,0.130062782850138,0.319582883113305,0.209253681170716,2.06625216882803
8.56076244744806,2,0.148394653935338,2,1.99354269754326,7.60588133305827,7.43816213655468,0.0799575142300462,0.128146169452109,0.323369745050604,0.211733203330275,2.05958227468825,0.148394641250456,1.9999997065127,1.99354240511711,7.60588217854967,7.43816310784902,0.0799575023232088,0.128146169452109,0.323369731317361,0.21173319433579,2.0595819744954
11.4074330067088,2,0.182900835111738,11.3806603098487,11.3439159302287,9.31104116248435,9.44329432861998,0.330163365440662,0.135999207765414,0.370680811446581,0.242710779048795,11.7194082924399,0.182900814358965,11.3806600418147,11.3439156624217,9.31104128042897,9.44329444433874,0.330163356048528,0.135999207765414,0.370680780644923,0.242710758876183,11.7194080167813
2,6.28614356590557,0.151003920479092,2.00647826924403,2,11.3899883581698,5.52236967844954,0.0806821100761889,0.130415397943494,0.270211400811678,0.176926331989616,2.06625247189582,0.151003887793233,2.00647787237219,1.99999960462136,11.3899891079925,5.52237056690609,0.080682093799619,0.130415397943494,0.270211384819771,0.176926321516189,2.06625206538896
2,6.31860637579733,0.149108809328508,2,1.99354269754326,11.4535542613945,5.5556668502558,0.0799575142300462,0.128674425101804,0.272629954282177,0.178509920414211,2.05958227468825,0.149108776232121,1.99999960891086,1.99354230780465,11.4535550455777,5.55566777553282,0.0799574982777809,0.128674425101804,0.272629937552666,0.178509909457797,2.05958187421799
2,9.22593406868762,0.182900835111738,11.5023640345203,11.4652259617622,16.2350486794638,7.5700348609998,0.334355170628873,0.141364808830596,0.323638767084837,0.211908870164086,11.8446981603946,0.182900798205546,11.5023639570047,11.4652258849085,16.2350482558739,7.57003466777228,0.334355166802303,0.141364808830596,0.323638723360434,0.211908841532287,11.8446980811024
2,2,0.47941235472108,26.6423039639993,26.5563018866306,3.66278090108176,2.37388249660017,0.77227340666782,0.119835539651281,0.150068074267991,0.0982590262306316,27.4361158560815,0.47941235472108,26.6423039639993,26.5563018866306,3.66278090108176,2.37388249660017,0.77227340666782,0.119835539651281,0.150068074267991,0.0982590262306316,27.4361158560815
93.7398375144473,76.4580997964622,0.182900835111738,2.00647826924403,2,61.6935763675706,17.6969038444581,0.0806821100761889,0.119198467862822,0.541456664519573,0.354527876975966,2.06625247189582,0.182900894162008,2.00647746373867,1.99999919705174,61.6935760126312,17.6969049480706,0.0806820812987695,0.119198467862822,0.54145666686607,0.354527878510792,2.06625164406837
92.3432666458848,75.3038300799228,0.182900835111738,2,1.99354269754326,60.7655869581001,17.4247741358841,0.0799575142300462,0.118352388064293,0.533099554664379,0.349055920608635,2.05958227468825,0.182900897402811,1.99999917109973,1.99354187120045,60.7655865927627,17.4247752716303,0.0799574846652535,0.118352388064293,0.53309955688804,0.349055922068229,2.05958142280333
8.48489003763263,2,0.150494410182122,2.00647826924403,2,7.53470785827469,7.36458781495812,0.0806821100761889,0.130062782850138,0.319582896295296,0.209253689804133,2.06625247189582,0.150494397457343,2.0064779731372,1.99999970495498,7.53470866530885,7.36458874558767,0.0806820978826998,0.130062782850138,0.319582883113305,0.209253681170716,2.06625216882803
8.56076244744806,2,0.148394653935338,2,1.99354269754326,7.60588133305827,7.43816213655468,0.0799575142300462,0.128146169452109,0.323369745050604,0.211733203330275,2.05958227468825,0.148394641250456,1.9999997065127,1.99354240511711,7.60588217854967,7.43816310784902,0.0799575023232088,0.128146169452109,0.323369731317361,0.21173319433579,2.0595819744954
11.4074330067088,2,0.182900835111738,11.3806603098487,11.3439159302287,9.31104116248435,9.44329432861998,0.330163365440662,0.135999207765414,0.370680811446581,0.242710779048795,11.7194082924399,0.182900814358965,11.3806600418147,11.3439156624217,9.31104128042897,9.44329444433874,0.330163356048528,0.135999207765414,0.370680780644923,0.242710758876183,11.7194080167813
2,6.28614356590557,0.151003920479092,2.00647826924403,2,11.3899883581698,5.52236967844954,0.0806821100761889,0.130415397943494,0.270211400811678,0.176926331989616,2.06625247189582,0.151003887793233,2.00647787237219,1.99999960462136,11.3899891079925,5.52237056690609,0.080682093799619,0.130415397943494,0.270211384819771,0.176926321516189,2.06625206538896
2,6.31860637579733,0.149108809328508,2,1.99354269754326,11.4535542613945,5.5556668502558,0.0799575142300462,0.128674425101804,0.272629954282177,0.178509920414211,2.05958227468825,0.149108776232121,1.99999960891086,1.99354230780465,11.4535550455777,5.55566777553282,0.0799574982777809,0.128674425101804,0.272629937552666,0.178509909457797,2.05958187421799
2,9.22593406868762,0.182900835111738,11.5023640345203,11.4652259617622,16.2350486794638,7.5700348609998,0.334355170628873,0.141364808830596,0.323638767084837,0.211908870164086,11.8446981603946,0.182900798205546,11.5023639570047,11.4652258849085,16.2350482558739,7.57003466777228,0.334355166802303,0.141364808830596,0.323638723360434,0.211908841532287,11.8446980811024
2,2,0.47941235472108,26.6423039639993,26.5563018866306,3.66278090108176,2.37388249660017,0.77227340666782,0.119835539651281,0.150068074267991,0.0982590262306316,27.4361158560815,0.47941235472108,26.6423039639993,26.5563018866306,3.66278090108176,2.37388249660017,0.77227340666782,0.119835539651281,0.150068074267991,0.0982590262306316,27.4361158560815
66.9877420657313,56.4431105452232,0.182900835111738,2.00647826924403,2,47.6984432468862,10.5774292009598,0.0806821100761889,0.136581785463682,0.323633714193666,0.211903924679287,2.06625247189582,0.182900913086924,2.00647713864385,1.99999887307846,47.6984432023572,10.5774298718332,0.0806820685456098,0.136581785463682,0.323633709159607,0.211903921382073,2.0662513102537
65.9943508782689,55.5917598928385,0.182900835111738,2,1.99354269754326,46.9809596636274,10.4147769035129,0.0799575142300462,0.13563478431639,0.318638580092091,0.208633288740414,2.05958227468825,0.182900917278391,1.99999883286081,1.99354153422537,46.9809596288923,10.4147775887904,0.0799574715387472,0.13563478431639,0.318638574657843,0.208633285181871,2.05958107576757
8.48489085390927,2,0.116356202600932,2.00647826924403,2,7.53470842363534,7.36458839348831,0.0806821100761889,0.130062936461994,0.319582904231143,0.209253695000147,2.06625247189582,0.116356192800207,2.00647797765049,1.99999970946839,7.5347092336226,7.36458932769942,0.0806820979843094,0.130062936461994,0.319582891044726,0.209253686363636,2.06625217362811
8.56076326989623,2,0.114732644691942,2,1.99354269754326,7.60588190452364,7.43816272083619,0.0799575142300462,0.128146005576462,0.323369753050419,0.211733208568204,2.05958227468825,0.114732634886834,1.99999971192708,1.99354241039234,7.60588275266172,7.43816369522584,0.079957502433997,0.128146005576462,0.323369739304813,0.21173319956549,2.05958197991774
9.57533322101706,2,0.182900835111738,14.8192875931326,14.7714433473995,7.59605591170684,7.71887080698618,0.429685380120898,0.172141884233614,0.297728551387216,0.194943335795504,15.2604958430299,0.182900803093114,14.8192858228809,14.7714415823663,7.5960557382405,7.71887057915187,0.429685326569265,0.172141884233614,0.297728533028482,0.194943323772089,15.260494020682
2,6.28614411290092,0.116745409795072,2.00647826924403,2,11.3899893097487,5.52237006607413,0.0806821100761889,0.130415254733894,0.270211405526818,0.176926335076898,2.06625247189582,0.116745384482341,2.00647787270945,1.99999960495877,11.389990062226,5.5223709574529,0.080682093802962,0.130415254733894,0.2702113895088,0.176926324586323,2.06625206587309
2,6.31860692621797,0.115280106659281,2,1.99354269754326,11.4535552193848,5.55566724099357,0.0799575142300462,0.128674740490589,0.272629959021703,0.17850992351745,2.05958227468825,0.115280081050323,1.99999961971611,1.99354231846547,11.4535560065611,5.55566816949283,0.0799574984995074,0.128674740490589,0.272629942267383,0.178509912544728,2.05958188545882
2,8.11731842613668,0.182900835111738,15.2612991512975,15.2120267829699,14.0733765263522,6.55565713271974,0.443297658077281,0.178069278935097,0.270503727643179,0.177117288083755,15.7156150932584,0.182900791076827,15.2612972811389,15.2120249183412,14.0733759810375,6.55565671799986,0.443297601553257,0.178069278935097,0.270503703533885,0.177117272295372,15.7156131674633
2,2,0.37059520772374,26.6423064569494,26.5563043715136,3.66278104467389,2.37388262377188,0.772273480611692,0.119835427966479,0.150068075481982,0.09825902702551,27.4361184231829,0.37059520772374,26.6423064569494,26.5563043715136,3.66278104467389,2.37388262377188,0.772273480611692,0.119835427966479,0.150068075481982,0.09825902702551,27.4361184231829
66.9877420657313,56.4431105452232,0.182900835111738,2.00647826924403,2,47.6984432468862,10.5774292009598,0.0806821100761889,0.136581785463682,0.323633714193666,0.211903924679287,2.06625247189582,0.182900913086924,2.00647713864385,1.99999887307846,47.6984432023572,10.5774298718332,0.0806820685456098,0.136581785463682,0.323633709159607,0.211903921382073,2.0662513102537
65.9943508782689,55.5917598928385,0.182900835111738,2,1.99354269754326,46.9809596636274,10.4147769035129,0.0799575142300462,0.13563478431639,0.318638580092091,0.208633288740414,2.05958227468825,0.182900917278391,1.99999883286081,1.99354153422537,46.9809596288923,10.4147775887904,0.0799574715387472,0.13563478431639,0.318638574657843,0.208633285181871,2.05958107576757
8.48489085390927,2,0.116356202600932,2.00647826924403,2,7.53470842363534,7.36458839348831,0.0806821100761889,0.130062936461994,0.319582904231143,0.209253695000147,2.06625247189582,0.116356192800207,2.00647797765049,1.99999970946839,7.5347092336226,7.36458932769942,0.0806820979843094,0.130062936461994,0.319582891044726,0.209253686363636,2.06625217362811
8.56076326989623,2,0.114732644691942,2,1.99354269754326,7.60588190452364,7.43816272083619,0.0799575142300462,0.128146005576462,0.323369753050419,0.211733208568204,2.05958227468825,0.114732634886834,1.99999971192708,1.99354241039234,7.60588275266172,7.43816369522584,0.079957502433997,0.128146005576462,0.323369739304813,0.21173319956549,2.05958197991774
9.57533322101706,2,0.182900835111738,14.8192875931326,14.7714433473995,7.59605591170684,7.71887080698618,0.429685380120898,0.172141884233614,0.297728551387216,0.194943335795504,15.2604958430299,0.182900803093114,14.8192858228809,14.7714415823663,7.5960557382405,7.71887057915187,0.429685326569265,0.172141884233614,0.297728533028482,0.194943323772089,15.260494020682
2,6.28614411290092,0.116745409795072,2.00647826924403,2,11.3899893097487,5.52237006607413,0.0806821100761889,0.130415254733894,0.270211405526818,0.176926335076898,2.06625247189582,0.116745384482341,2.00647787270945,1.99999960495877,11.389990062226,5.5223709574529,0.080682093802962,0.130415254733894,0.2702113895088,0.176926324586323,2.06625206587309
2,6.31860692621797,0.115280106659281,2,1.99354269754326,11.4535552193848,5.55566724099357,0.0799575142300462,0.128674740490589,0.272629959021703,0.17850992351745,2.05958227468825,0.115280081050323,1.99999961971611,1.99354231846547,11.4535560065611,5.55566816949283,0.0799574984995074,0.128674740490589,0.272629942267383,0.178509912544728,2.05958188545882
2,8.11731842613668,0.182900835111738,15.2612991512975,15.2120267829699,14.0733765263522,6.55565713271974,0.443297658077281,0.178069278935097,0.270503727643179,0.177117288083755,15.7156150932584,0.182900791076827,15.2612972811389,15.2120249183412,14.0733759810375,6.55565671799986,0.443297601553257,0.178069278935097,0.270503703533885,0.177117272295372,15.7156131674633
2,2,0.37059520772374,26.6423064569494,26.5563043715136,3.66278104467389,2.37388262377188,0.772273480611692,0.119835427966479,0.150068075481982,0.09825902702551,27.4361184231829,0.37059520772374,26.6423064569494,26.5563043715136,3.66278104467389,2.37388262377188,0.772273480611692,0.119835427966479,0.150068075481982,0.09825902702551,27.4361184231829
60.6012073282091,51.5195348794742,0.182900835111738,2.00647826924403,2,44.0714466747403,9.03035027158271,0.0806821100761889,0.141366024675866,0.276296183724315,0.180909242996844,2.06625247189582,0.182900916612354,2.00647703832513,1.9999987732827,44.0714467396499,9.03035079063473,0.0806820644060973,0.141366024675866,0.27629617647953,0.180909238252622,2.06625120755689
59.7037652509103,50.7426441088788,0.182900835111738,2,1.99354269754326,43.4085231698974,8.89148801687475,0.0799575142300462,0.140407919137055,0.272031685414176,0.178116997273102,2.05958227468825,0.182900921314962,1.9999987308715,1.99354143252681,43.4085232355253,8.89148854816824,0.0799574673382508,0.140407919137055,0.272031677738907,0.178116992245425,2.05958097073012
8.4848912017838,2,0.107507938718945,2.00647826924403,2,7.53470866499423,7.36458864024754,0.0806821100761889,0.130062805467451,0.319582907616167,0.209253697216513,2.06625247189582,0.107507929647825,2.00647797361744,1.99999970558031,7.53470947530574,7.36458957468877,0.0806820978953218,0.130062805467451,0.31958289441874,0.209253688572847,2.06625216960204
8.56076361953758,2,0.106007882166361,2,1.99354269754326,7.605882147817,7.43816296958193,0.0799575142300462,0.128145849278244,0.323369756456185,0.211733210798125,2.05958227468825,0.106007873108682,1.99999970724035,1.99354240598702,7.60588299625548,7.4381639445281,0.0799575023395573,0.128145849278244,0.323369742703954,0.211733201791114,2.05958197537454
9.06740425026566,2,0.182900835111738,16.0614904931263,16.0096350962996,7.11871822384002,7.23701766012812,0.465660092490193,0.183315269225275,0.277857926955249,0.181932872223692,16.5396506608531,0.182900800698614,16.0614882471976,16.0096328579011,7.11871800961635,7.23701737803444,0.465660024982431,0.183315269225275,0.277857911885512,0.181932862357106,16.5396483482131
2,6.28614434640386,0.107869400174522,2.00647826924403,2,11.3899897158203,5.52237023136281,0.0806821100761889,0.130415567947112,0.270211407537606,0.176926336393394,2.06625247189582,0.107869376802079,2.00647787816517,1.99999961041452,11.3899904690233,5.52237112349003,0.0806820939156956,0.130415567947112,0.270211391512672,0.176926325898322,2.0662520713277
2,6.31860715986239,0.10651555207047,2,1.99354269754326,11.4535556263149,5.55566740718923,0.0799575142300462,0.128674756467693,0.272629961037491,0.178509924837261,2.05958227468825,0.106515528406028,1.99999961039505,1.99354230928902,11.4535564141262,5.55566833621669,0.0799574983039161,0.128674756467693,0.272629944273425,0.178509913858156,2.05958187585029
2,7.78456924894976,0.182900835111738,16.6262945511868,16.5726145525157,13.4123336701413,6.24477946791872,0.482873007836115,0.189501698679562,0.255285868841489,0.16715329568195,17.1212162048582,0.18290079020037,16.6262921282289,16.5726121376659,13.412333139538,6.24477903231441,0.482872935150137,0.189501698679562,0.255285849534903,0.167153283037591,17.1212137097344
2,2,0.34243919680749,26.6423075136036,26.5563054247515,3.662781105774,2.37388267795676,0.772273511952626,0.119835726146166,0.15006807599652,0.0982590273624295,27.4361195112429,0.34243919680749,26.6423075136036,26.5563054247515,3.662781105774,2.37388267795676,0.772273511952626,0.119835726146166,0.15006807599652,0.0982590273624295,27.4361195112429
60.6012073282091,51.5195348794742,0.182900835111738,2.00647826924403,2,44.0714466747403,9.03035027158271,0.0806821100761889,0.141366024675866,0.276296183724315,0.180909242996844,2.06625247189582,0.182900916612354,2.00647703832513,1.9999987732827,44.0714467396499,9.03035079063473,0.0806820644060973,0.141366024675866,0.27629617647953,0.180909238252622,2.06625120755689
59.7037652509103,50.7426441088788,0.182900835111738,2,1.99354269754326,43.4085231698974,8.89148801687475,0.0799575142300462,0.140407919137055,0.272031685414176,0.178116997273102,2.05958227468825,0.182900921314962,1.9999987308715,1.99354143252681,43.4085232355253,8.89148854816824,0.0799574673382508,0.140407919137055,0.272031677738907,0.178116992245425,2.05958097073012
8.4848912017838,2,0.107507938718945,2.00647826924403,2,7.53470866499423,7.36458864024754,0.0806821100761889,0.130062805467451,0.319582907616167,0.209253697216513,2.06625247189582,0.107507929647825,2.00647797361744,1.99999970558031,7.53470947530574,7.36458957468877,0.0806820978953218,0.130062805467451,0.31958289441874,0.209253688572847,2.06625216960204
8.56076361953758,2,0.106007882166361,2,1.99354269754326,7.605882147817,7.43816296958193,0.0799575142300462,0.128145849278244,0.323369756456185,0.211733210798125,2.05958227468825,0.106007873108682,1.99999970724035,1.99354240598702,7.60588299625548,7.4381639445281,0.0799575023395573,0.128145849278244,0.323369742703954,0.211733201791114,2.05958197537454
9.06740425026566,2,0.182900835111738,16.0614904931263,16.0096350962996,7.11871822384002,7.23701766012812,0.465660092490193,0.183315269225275,0.277857926955249,0.181932872223692,16.5396506608531,0.182900800698614,16.0614882471976,16.0096328579011,7.11871800961635,7.23701737803444,0.465660024982431,0.183315269225275,0.277857911885512,0.181932862357106,16.5396483482131
2,6.28614434640386,0.107869400174522,2.00647826924403,2,11.3899897158203,5.52237023136281,0.0806821100761889,0.130415567947112,0.270211407537606,0.176926336393394,2.06625247189582,0.107869376802079,2.00647787816517,1.99999961041452,11.3899904690233,5.52237112349003,0.0806820939156956,0.130415567947112,0.270211391512672,0.176926325898322,2.0662520713277
2,6.31860715986239,0.10651555207047,2,1.99354269754326,11.4535556263149,5.55566740718923,0.0799575142300462,0.128674756467693,0.272629961037491,0.178509924837261,2.05958227468825,0.106515528406028,1.99999961039505,1.99354230928902,11.4535564141262,5.55566833621669,0.0799574983039161,0.128674756467693,0.272629944273425,0.178509913858156,2.05958187585029
2,7.78456924894976,0.182900835111738,16.6262945511868,16.5726145525157,13.4123336701413,6.24477946791872,0.482873007836115,0.189501698679562,0.255285868841489,0.16715329568195,17.1212162048582,0.18290079020037,16.6262921282289,16.5726121376659,13.412333139538,6.24477903231441,0.482872935150137,0.189501698679562,0.255285849534903,0.167153283037591,17.1212137097344
2,2,0.34243919680749,26.6423075136036,26.5563054247515,3.662781105774,2.37388267795676,0.772273511952626,0.119835726146166,0.15006807599652,0.0982590273624295,27.4361195112429,0.34243919680749,26.6423075136036,26.5563054247515,3.662781105774,2.37388267795676,0.772273511952626,0.119835726146166,0.15006807599652,0.0982590273624295,27.4361195112429
