dTAlk_dPt,dTCO2_dPt,dHin_dPt,dpCO2in_dPt,dfCO2in_dPt,dHCO3in_dPt,dCO3in_dPt,dCO2in_dPt,dRFin_dPt,dOmegaCAin_dPt,dOmegaARin_dPt,dxCO2in_dPt,dHout_dPt,dpCO2out_dPt,dfCO2out_dPt,dHCO3out_dPt,dCO3out_dPt,dCO2out_dPt,dRFout_dPt,dOmegaCAout_dPt,dOmegaARout_dPt,dxCO2out_dPt
0,-0.937462280035209,0.00399680677176705,0,0,-0.770221841321557,-0.167240440276846,0,-0.00389266809364173,-0.00408031440279944,-0.0026716324126322,0,0.00266970885221015,-0.0128775336065715,-0.0128292183489989,-0.785184437518269,-0.151744555040539,-0.0005332868244779,-0.00378341577622662,-0.0027357585676849,-0.00177444629034815,-0.0130548219488006
0,-0.937190799732083,0.00394604973053036,0,0,-0.768217262020783,-0.168973538990277,0,-0.00387730754347658,-0.00412259836046803,-0.00269931831597988,0,0.00263370542708004,-0.0127398668894344,-0.0126920681395873,-0.783312463227135,-0.153350750537146,-0.000527585742204964,-0.00377171243393134,-0.00276471620175331,-0.00179322856386241,-0.0129152599015484
0,-1.04494474931028,0,-0.182087322969002,-0.181499424229534,-0.923311889209901,-0.116293796480717,-0.00533906365696227,-0.00557197478734456,-0.00283732362937914,-0.00185777002004193,-0.187507115583706,-0.000354945230540732,-0.120246618223532,-0.119795464513586,-0.939734674148089,-0.100230399198164,-0.00497967537960219,-0.00557759695496491,-0.00180702479557502,-0.00117205826644109,-0.121902084288208
0,0,0.0951361617360751,4.83402892143712,4.81842146791731,0.514324468895268,-0.656065188209781,0.141740719328725,0.0281583639445446,-0.0160066084045081,-0.0104805094913741,4.97791282327908,0.0754361000474629,3.00576488621151,2.99448754748288,0.5123696698775,-0.636844966138098,0.124475296036777,0.0335349911146957,-0.0114814931744269,-0.00744703615618374,3.04714602316414
1.15890409597354,0,0,0,0,0,0,0,-0.00386941519359183,0,0,0,-0.000363628942068357,-0.0162096856399803,-0.0161488684966589,-0.0137187425934841,0.0143900210218833,-0.000671278526098791,-0.00385102859112905,0.000259433513782909,0.000168271732992072,-0.0164328485539063
1.15890409597354,0,0,0,0,0,0,0,-0.00390145203610402,0,0,0,-0.000369089004692609,-0.0161975708294921,-0.0161367991324841,-0.013698410839426,0.01436918739728,-0.000670776824307569,-0.00388256530747853,0.000259057912011002,0.000168028113645154,-0.0164205669079838
1.14256545566617,0,0,0,0,0,0,0,-0.00439229670412593,0,0,0,-0.00046212420912189,-0.0181545958923854,-0.0180864815888546,-0.0121821392440338,0.0129339606473891,-0.000751821509936773,-0.00436434030248782,0.00023318262476482,0.000151245087565161,-0.0184045348703441
1.14451989975363,0,0,0,0,0,0,0,-0.00435840717827366,0,0,0,-0.000455473124993994,-0.0178913378761101,-0.0178242113122471,-0.0123480922411559,0.0130890115599428,-0.000740919421815615,-0.00433079696904363,0.000235977993146034,0.000153058197671657,-0.0181376525176822
1.15890409597354,0,0,0,0,0,0,0,-0.00412763915669291,0,0,0,-0.000410231099756731,-0.0160973618221778,-0.0160369660591204,-0.0135399272949159,0.0142065538568674,-0.000666626949197353,-0.00410346595991529,0.000256125838760141,0.000166126335354751,-0.0163189783393154
0,-0.937462280717331,0.00408039952049011,0,0,-0.770221841094183,-0.167240440276846,0,-0.003893171637515,-0.00408031440279944,-0.0026716324126322,0,0.00271534818629989,-0.01287753374868,-0.0128292184626858,-0.785184438882511,-0.151744555068961,-0.00053328682980697,-0.00378388758015588,-0.00273575856946126,-0.00177444629123633,-0.0130548220624874
0,-0.93719080018683,0.00402858089998448,0,0,-0.76821726247553,-0.168973538990277,0,-0.00387737457963098,-0.00412259836135621,-0.00269931831642397,0,0.00267872927395304,-0.0127398670031212,-0.0126920682532741,-0.783312463909256,-0.153350750622411,-0.000527585747534034,-0.00377176937149712,-0.00276471620264149,-0.0017932285643065,-0.0129152599868135
0,-1.04558957241363,0,-0.178071219977502,-0.177496287903997,-0.921832437370641,-0.118535829159341,-0.00522130570956904,-0.0055227898645433,-0.00289202450165536,-0.00189358604085775,-0.183371474179259,-0.00035420585131622,-0.117552840208659,-0.117111793315429,-0.938467056357798,-0.102254395955026,-0.00486812014344249,-0.00552634877593111,-0.00184351484522358,-0.00119572615675536,-0.119171220347893
0,0,0.0971259236202223,4.834028930191,4.81842147644382,0.514324469577389,-0.656065189360861,0.141740719580967,0.0281587776438417,-0.0160066084329298,-0.0104805095095817,4.97791283214665,0.0767256993317118,3.00576490366244,2.99448756482012,0.512369673288105,-0.636844969832921,0.124475296761531,0.0335354654961188,-0.0114814932414843,-0.00744703619992653,3.0471460407856
1.15890409597354,0,0,0,0,0,0,0,-0.00386941519359183,0,0,0,-0.000363628942068357,-0.0162096856399803,-0.0161488684966589,-0.0137187425934841,0.0143900210218833,-0.000671278526098791,-0.00385102859112905,0.000259433513782909,0.000168271732992072,-0.0164328485539063
1.15890409597354,0,0,0,0,0,0,0,-0.00390145203610402,0,0,0,-0.000369089004692609,-0.0161975708294921,-0.0161367991324841,-0.013698410839426,0.01436918739728,-0.000670776824307569,-0.00388256530747853,0.000259057912011002,0.000168028113645154,-0.0164205669079838
1.14256545566617,0,0,0,0,0,0,0,-0.00439229670412593,0,0,0,-0.00046212420912189,-0.0181545958923854,-0.0180864815888546,-0.0121821392440338,0.0129339606473891,-0.000751821509936773,-0.00436434030248782,0.00023318262476482,0.000151245087565161,-0.0184045348703441
1.14451989975363,0,0,0,0,0,0,0,-0.00435840717827366,0,0,0,-0.000455473124993994,-0.0178913378761101,-0.0178242113122471,-0.0123480922411559,0.0130890115599428,-0.000740919421815615,-0.00433079696904363,0.000235977993146034,0.000153058197671657,-0.0181376525176822
1.15890409597354,0,0,0,0,0,0,0,-0.00412763915669291,0,0,0,-0.000410231099756731,-0.0160973618221778,-0.0160369660591204,-0.0135399272949159,0.0142065538568674,-0.000666626949197353,-0.00410346595991529,0.000256125838760141,0.000166126335354751,-0.0163189783393154
0,-0.937462280717331,0.00408039952049011,0,0,-0.770221841094183,-0.167240440276846,0,-0.003893171637515,-0.00408031440279944,-0.0026716324126322,0,0.00271534818629989,-0.01287753374868,-0.0128292184626858,-0.785184438882511,-0.151744555068961,-0.00053328682980697,-0.00378388758015588,-0.00273575856946126,-0.00177444629123633,-0.0130548220624874
0,-0.93719080018683,0.00402858089998448,0,0,-0.76821726247553,-0.168973538990277,0,-0.00387737457963098,-0.00412259836135621,-0.00269931831642397,0,0.00267872927395304,-0.0127398670031212,-0.0126920682532741,-0.783312463909256,-0.153350750622411,-0.000527585747534034,-0.00377176937149712,-0.00276471620264149,-0.0017932285643065,-0.0129152599868135
0,-1.04558957241363,0,-0.178071219977502,-0.177496287903997,-0.921832437370641,-0.118535829159341,-0.00522130570956904,-0.0055227898645433,-0.00289202450165536,-0.00189358604085775,-0.183371474179259,-0.00035420585131622,-0.117552840208659,-0.117111793315429,-0.938467056357798,-0.102254395955026,-0.00486812014344249,-0.00552634877593111,-0.00184351484522358,-0.00119572615675536,-0.119171220347893
0,0,0.0971259236202223,4.834028930191,4.81842147644382,0.514324469577389,-0.656065189360861,0.141740719580967,0.0281587776438417,-0.0160066084329298,-0.0104805095095817,4.97791283214665,0.0767256993317118,3.00576490366244,2.99448756482012,0.512369673288105,-0.636844969832921,0.124475296761531,0.0335354654961188,-0.0114814932414843,-0.00744703619992653,3.0471460407856
1.11820259940044,0,0,0,0,0,0,0,-0.00533751319054035,0,0,0,-0.000545082794900569,-0.0215174875108938,-0.0214367559863173,-0.00975108446255143,0.0106421707641869,-0.000891086205712198,-0.00528262037136132,0.000191864610421554,0.000124445720395286,-0.0218137242598028
1.11820259940044,0,0,0,0,0,0,0,-0.00537008959078437,0,0,0,-0.000552801183495494,-0.0214831767095826,-0.021402573906928,-0.00972664793153051,0.0106163135455984,-0.000889665320969,-0.0053136993116715,0.000191398437543476,0.000124143354929287,-0.0217789411181026
1.14256545566617,0,0,0,0,0,0,0,-0.004392846507884,0,0,0,-0.00037471785230285,-0.0181545937891789,-0.0180864795140698,-0.0121821381071654,0.0129339590841951,-0.000751821424671644,-0.0043638624180891,0.00023318259634311,0.000151245068913414,-0.0184045327387159
1.14451989975363,0,0,0,0,0,0,0,-0.00435839459989088,0,0,0,-0.000369324755666907,-0.0178913357160601,-0.0178242091521971,-0.0123480908769138,0.0130890099967488,-0.000740919331221416,-0.004330347783466,0.000235977964280236,0.000153058178575821,-0.0181376503292106
1.11820259962782,0,0,0,0,0,0,0,-0.00488257675357371,0,0,0,-0.000451538221035769,-0.0218911823708392,-0.0218090486896496,-0.0100348929663607,0.0109414549172028,-0.000906561725244714,-0.00484693714497606,0.000197260316969782,0.000127945441796854,-0.0221925639039025
0,-0.937462279807836,0.0030087207525401,0,0,-0.770221840639436,-0.167240440220003,0,-0.00389265695233164,-0.00408031440191126,-0.00267163241174402,0,0.00220176645715522,-0.0128775314180999,-0.0128292161605273,-0.785184436608774,-0.15174455637636,-0.000533286732107344,-0.00378431458969472,-0.0027357585925539,-0.00177444630633536,-0.0130548197034855
0,-0.937190801551072,0.00297051180808727,0,0,-0.768217263385025,-0.168973539075542,0,-0.00387776657895287,-0.00412259836224439,-0.00269931831731215,0,0.00217207365604845,-0.0127398649851798,-0.0126920662353328,-0.783312463909256,-0.153350752128762,-0.000527585664045263,-0.00377174662347143,-0.00276471623017502,-0.00179322858251416,-0.0129152579688721
0,-1.0363008091191,0,-0.246247129041449,-0.245452079866509,-0.939958374601805,-0.0891221123708972,-0.00722032196698387,-0.00634804095156553,-0.00217439178040759,-0.00142370782851857,-0.253576625425495,-0.000378040087234452,-0.163403465649044,-0.162790391641483,-0.953601581613944,-0.0759323324359768,-0.0067668947920659,-0.00637505644007844,-0.00136896199753893,-0.00088792540609016,-0.165653083115576
0,0,0.0716167060854723,4.83402878353498,4.81842133035623,0.514324454570726,-0.656065169764092,0.141740715282184,0.02815838059789,-0.0160066079542016,-0.0104805091962768,4.97791268128422,0.0622137737398345,3.00576472835734,2.99448739008345,0.51236964327478,-0.636844932557849,0.124475289496231,0.0335358502230358,-0.0114814925695774,-0.00744703576405297,3.04714586297939
1.11820259940044,0,0,0,0,0,0,0,-0.00533751319054035,0,0,0,-0.000545082794900569,-0.0215174875108938,-0.0214367559863173,-0.00975108446255143,0.0106421707641869,-0.000891086205712198,-0.00528262037136132,0.000191864610421554,0.000124445720395286,-0.0218137242598028
1.11820259940044,0,0,0,0,0,0,0,-0.00537008959078437,0,0,0,-0.000552801183495494,-0.0214831767095826,-0.021402573906928,-0.00972664793153051,0.0106163135455984,-0.000889665320969,-0.0053136993116715,0.000191398437543476,0.000124143354929287,-0.0217789411181026
1.14256545566617,0,0,0,0,0,0,0,-0.004392846507884,0,0,0,-0.00037471785230285,-0.0181545937891789,-0.0180864795140698,-0.0121821381071654,0.0129339590841951,-0.000751821424671644,-0.0043638624180891,0.00023318259634311,0.000151245068913414,-0.0184045327387159
1.14451989975363,0,0,0,0,0,0,0,-0.00435839459989088,0,0,0,-0.000369324755666907,-0.0178913357160601,-0.0178242091521971,-0.0123480908769138,0.0130890099967488,-0.000740919331221416,-0.004330347783466,0.000235977964280236,0.000153058178575821,-0.0181376503292106
1.11820259962782,0,0,0,0,0,0,0,-0.00488257675357371,0,0,0,-0.000451538221035769,-0.0218911823708392,-0.0218090486896496,-0.0100348929663607,0.0109414549172028,-0.000906561725244714,-0.00484693714497606,0.000197260316969782,0.000127945441796854,-0.0221925639039025
0,-0.937462279807836,0.0030087207525401,0,0,-0.770221840639436,-0.167240440220003,0,-0.00389265695233164,-0.00408031440191126,-0.00267163241174402,0,0.00220176645715522,-0.0128775314180999,-0.0128292161605273,-0.785184436608774,-0.15174455637636,-0.000533286732107344,-0.00378431458969472,-0.0027357585925539,-0.00177444630633536,-0.0130548197034855
0,-0.937190801551072,0.00297051180808727,0,0,-0.768217263385025,-0.168973539075542,0,-0.00387776657895287,-0.00412259836224439,-0.00269931831731215,0,0.00217207365604845,-0.0127398649851798,-0.0126920662353328,-0.783312463909256,-0.153350752128762,-0.000527585664045263,-0.00377174662347143,-0.00276471623017502,-0.00179322858251416,-0.0129152579688721
0,-1.0363008091191,0,-0.246247129041449,-0.245452079866509,-0.939958374601805,-0.0891221123708972,-0.00722032196698387,-0.00634804095156553,-0.00217439178040759,-0.00142370782851857,-0.253576625425495,-0.000378040087234452,-0.163403465649044,-0.162790391641483,-0.953601581613944,-0.0759323324359768,-0.0067668947920659,-0.00637505644007844,-0.00136896199753893,-0.00088792540609016,-0.165653083115576
0,0,0.0716167060854723,4.83402878353498,4.81842133035623,0.514324454570726,-0.656065169764092,0.141740715282184,0.02815838059789,-0.0160066079542016,-0.0104805091962768,4.97791268128422,0.0622137737398345,3.00576472835734,2.99448739008345,0.51236964327478,-0.636844932557849,0.124475289496231,0.0335358502230358,-0.0114814925695774,-0.00744703576405297,3.04714586297939
1.11437934560866,0,0,0,0,0,0,0,-0.00550605626692463,0,0,0,-0.000541545533749914,-0.022094819911447,-0.0220119222547079,-0.00935698926696308,0.0102719842516319,-0.000914994801704084,-0.00544577706129761,0.000185190624613106,0.000120116892210489,-0.0223990049619285
1.11437934560866,0,0,0,0,0,0,0,-0.00553939282532728,0,0,0,-0.000549154704820925,-0.0220572016758094,-0.021974445189701,-0.00933238584366439,0.0102458232049696,-0.000913436949190428,-0.00547625845470694,0.000184718974338714,0.000119810974252856,-0.0223608688543233
1.14256545566617,0,0,0,0,0,0,0,-0.00439231259719057,0,0,0,-0.000350369904644804,-0.0181545937607572,-0.0180864794572264,-0.0121821376524181,0.0129339591410385,-0.000751821422895288,-0.00436434039841108,0.000233182597675378,0.000151245069801592,-0.0184045327102942
1.14451989975363,0,0,0,0,0,0,0,-0.00435842332713369,0,0,0,-0.000345327213935358,-0.0178913346644569,-0.0178242081005939,-0.0123480899674191,0.0130890092577843,-0.000740919290365209,-0.00433078492001518,0.00023597795051347,0.000153058169694037,-0.0181376492776073
1.11437934538129,0,0,0,0,0,0,0,-0.00497107351016323,0,0,0,-0.00043514941250327,-0.0225622003995365,-0.022477549180169,-0.00968511062637951,0.0106194603404231,-0.000934350049775038,-0.00493436944992763,0.000191455170384124,0.000124180152605305,-0.0228728199545028
0,-0.937462280035209,0.00291482675596232,0,0,-0.770221841548931,-0.167240440276846,0,-0.00389271015599533,-0.00408031440279944,-0.0026716324126322,0,0.00205870284908394,-0.01287753042334,-0.0128292151941892,-0.785184436381401,-0.151744557115324,-0.000533286693027494,-0.0037847527387673,-0.00273575860587657,-0.00177444631477305,-0.0130548187087257
0,-0.937190800414204,0.00287781020791332,0,0,-0.768217262930278,-0.168973539018698,0,-0.003877820621057,-0.00412259836135621,-0.00269931831686806,0,0.00203093938999666,-0.012739863791468,-0.012692065041621,-0.78331246231764,-0.153350752640352,-0.000527585614307271,-0.00377129085826808,-0.00276471623950089,-0.00179322858828732,-0.0129152567751603
0,-1.03536808251204,0,-0.254576706367999,-0.253754763718944,-0.941427704674528,-0.0864758203249589,-0.0074645572176743,-0.0064439398990153,-0.00210982782977732,-0.00138143384464955,-0.262154131064591,-0.000363433214190008,-0.169023112789564,-0.16838895442108,-0.954779036192227,-0.0735894296610776,-0.00699961667116688,-0.00647523787478193,-0.00132672248343028,-0.000860528343471595,-0.171350097389241
0,0,0.0693817431418685,4.83402876818726,4.81842131500851,0.514324452524363,-0.656065167703518,0.141740714827436,0.0281585520429703,-0.0160066079040195,-0.0104805091636362,4.97791266525437,0.0581713239391554,3.00576467913094,2.99448734114127,0.512369634861954,-0.63684492211287,0.124475287460526,0.0335356379324062,-0.0114814923812835,-0.00744703564170639,3.04714581312771
1.11437934560866,0,0,0,0,0,0,0,-0.00550605626692463,0,0,0,-0.000541545533749914,-0.022094819911447,-0.0220119222547079,-0.00935698926696308,0.0102719842516319,-0.000914994801704084,-0.00544577706129761,0.000185190624613106,0.000120116892210489,-0.0223990049619285
1.11437934560866,0,0,0,0,0,0,0,-0.00553939282532728,0,0,0,-0.000549154704820925,-0.0220572016758094,-0.021974445189701,-0.00933238584366439,0.0102458232049696,-0.000913436949190428,-0.00547625845470694,0.000184718974338714,0.000119810974252856,-0.0223608688543233
1.14256545566617,0,0,0,0,0,0,0,-0.00439231259719057,0,0,0,-0.000350369904644804,-0.0181545937607572,-0.0180864794572264,-0.0121821376524181,0.0129339591410385,-0.000751821422895288,-0.00436434039841108,0.000233182597675378,0.000151245069801592,-0.0184045327102942
1.14451989975363,0,0,0,0,0,0,0,-0.00435842332713369,0,0,0,-0.000345327213935358,-0.0178913346644569,-0.0178242081005939,-0.0123480899674191,0.0130890092577843,-0.000740919290365209,-0.00433078492001518,0.00023597795051347,0.000153058169694037,-0.0181376492776073
1.11437934538129,0,0,0,0,0,0,0,-0.00497107351016323,0,0,0,-0.00043514941250327,-0.0225622003995365,-0.022477549180169,-0.00968511062637951,0.0106194603404231,-0.000934350049775038,-0.00493436944992763,0.000191455170384124,0.000124180152605305,-0.0228728199545028
0,-0.937462280035209,0.00291482675596232,0,0,-0.770221841548931,-0.167240440276846,0,-0.00389271015599533,-0.00408031440279944,-0.0026716324126322,0,0.00205870284908394,-0.01287753042334,-0.0128292151941892,-0.785184436381401,-0.151744557115324,-0.000533286693027494,-0.0037847527387673,-0.00273575860587657,-0.00177444631477305,-0.0130548187087257
0,-0.937190800414204,0.00287781020791332,0,0,-0.768217262930278,-0.168973539018698,0,-0.003877820621057,-0.00412259836135621,-0.00269931831686806,0,0.00203093938999666,-0.012739863791468,-0.012692065041621,-0.78331246231764,-0.153350752640352,-0.000527585614307271,-0.00377129085826808,-0.00276471623950089,-0.00179322858828732,-0.0129152567751603
0,-1.03536808251204,0,-0.254576706367999,-0.253754763718944,-0.941427704674528,-0.0864758203249589,-0.0074645572176743,-0.0064439398990153,-0.00210982782977732,-0.00138143384464955,-0.262154131064591,-0.000363433214190008,-0.169023112789564,-0.16838895442108,-0.954779036192227,-0.0735894296610776,-0.00699961667116688,-0.00647523787478193,-0.00132672248343028,-0.000860528343471595,-0.171350097389241
0,0,0.0693817431418685,4.83402876818726,4.81842131500851,0.514324452524363,-0.656065167703518,0.141740714827436,0.0281585520429703,-0.0160066079040195,-0.0104805091636362,4.97791266525437,0.0581713239391554,3.00576467913094,2.99448734114127,0.512369634861954,-0.63684492211287,0.124475287460526,0.0335356379324062,-0.0114814923812835,-0.00744703564170639,3.04714581312771
1.1558994820008,0,0,0,0,0,0,0,-0.00390258023585986,0,0,0,-0.000383495779132701,-0.0171723253288311,-0.017107896383097,-0.0137665858801499,0.0144777297350645,-0.000711143538723114,-0.00386741711189174,0.000261014790226028,0.00016929736856854,-0.0174087411153342
1.1558994820008,0,0,0,0,0,0,0,-0.00393388836528218,0,0,0,-0.0003891673081569,-0.0171556581563001,-0.0170912917951701,-0.0137433471536512,0.0144538007873523,-0.00071045331573324,-0.00389849245507932,0.000260583382427655,0.000169017551954217,-0.017391844494343
1.14495310253927,0,0,0,0,0,0,0,-0.00424573250690277,0,0,0,-0.000449534165447623,-0.0184912740621733,-0.0184218965557668,-0.0126940351492536,0.0134597991348088,-0.000765764088583949,-0.00420323313932205,0.000242662814731203,0.000157394053790245,-0.018745848137771
1.14692089391623,0,0,0,0,0,0,0,-0.0042136140123721,0,0,0,-0.000443137436967382,-0.0182258164613833,-0.0181574349369404,-0.0128652241073738,0.0136199953431075,-0.000754770908884067,-0.00417089272275508,0.000245550945798838,0.000159267330879249,-0.018476735931474
1.1558994820008,0,0,0,0,0,0,0,-0.00407422397330537,0,0,0,-0.000415438893952615,-0.0170748960499641,-0.0170108326926784,-0.0136337862386441,0.0143408946939887,-0.000707108780417876,-0.00403603163157173,0.000258547831144568,0.000167697268960173,-0.0173099705307341
0,-0.93439043189402,0.00392890286882207,0,0,-0.762364804813926,-0.172025628756974,0,-0.00378855749261262,-0.00419706292120782,-0.00274807483702263,0,0.00261838241666397,-0.0135113087083042,-0.0134606156052556,-0.7775956350998,-0.156235263744992,-0.000559532836064198,-0.00367298520131994,-0.00281672025348487,-0.00182695902450922,-0.0136973224016416
0,-0.93410253794001,0.00387919164168736,0,0,-0.760319356004486,-0.173783183242923,0,-0.00377515103622314,-0.00423994354825699,-0.00277615141675044,0,0.00258321899870879,-0.0133659268328771,-0.0133157791992759,-0.775685945427625,-0.157863080204396,-0.000553512254697413,-0.00366211756563968,-0.0028460676837486,-0.00184599412467199,-0.0135499389841713
0,-1.04277691798427,0,-0.18518374042744,-0.184585844465366,-0.918794644121691,-0.118552419110087,-0.00542985509532971,-0.00544842051120102,-0.00289242926143661,-0.00189385106219596,-0.190695697313025,-0.000362822131450042,-0.123948818725253,-0.123483774785896,-0.935411757382202,-0.102232168671901,-0.00513299159798975,-0.00543747523451603,-0.0018431141164401,-0.00119546623889035,-0.12565525392462
0,0,0.0953327639088391,4.9465277753603,4.93055710069311,0.511722307692309,-0.656761655875543,0.145039348424818,0.0271627748595934,-0.0160236007480403,-0.0104916354219953,5.09376018294517,0.0756392233061204,3.10264278886086,3.09100197358737,0.509725487972957,-0.638212709347456,0.128487221811483,0.0322160983685684,-0.0115061518206629,-0.00746303005416753,3.14535766881398
1.1558994820008,0,0,0,0,0,0,0,-0.00390258023585986,0,0,0,-0.000383495779132701,-0.0171723253288311,-0.017107896383097,-0.0137665858801499,0.0144777297350645,-0.000711143538723114,-0.00386741711189174,0.000261014790226028,0.00016929736856854,-0.0174087411153342
1.1558994820008,0,0,0,0,0,0,0,-0.00393388836528218,0,0,0,-0.0003891673081569,-0.0171556581563001,-0.0170912917951701,-0.0137433471536512,0.0144538007873523,-0.00071045331573324,-0.00389849245507932,0.000260583382427655,0.000169017551954217,-0.017391844494343
1.14495310253927,0,0,0,0,0,0,0,-0.00424573250690277,0,0,0,-0.000449534165447623,-0.0184912740621733,-0.0184218965557668,-0.0126940351492536,0.0134597991348088,-0.000765764088583949,-0.00420323313932205,0.000242662814731203,0.000157394053790245,-0.018745848137771
1.14692089391623,0,0,0,0,0,0,0,-0.0042136140123721,0,0,0,-0.000443137436967382,-0.0182258164613833,-0.0181574349369404,-0.0128652241073738,0.0136199953431075,-0.000754770908884067,-0.00417089272275508,0.000245550945798838,0.000159267330879249,-0.018476735931474
1.1558994820008,0,0,0,0,0,0,0,-0.00407422397330537,0,0,0,-0.000415438893952615,-0.0170748960499641,-0.0170108326926784,-0.0136337862386441,0.0143408946939887,-0.000707108780417876,-0.00403603163157173,0.000258547831144568,0.000167697268960173,-0.0173099705307341
0,-0.93439043189402,0.00392890286882207,0,0,-0.762364804813926,-0.172025628756974,0,-0.00378855749261262,-0.00419706292120782,-0.00274807483702263,0,0.00261838241666397,-0.0135113087083042,-0.0134606156052556,-0.7775956350998,-0.156235263744992,-0.000559532836064198,-0.00367298520131994,-0.00281672025348487,-0.00182695902450922,-0.0136973224016416
0,-0.93410253794001,0.00387919164168736,0,0,-0.760319356004486,-0.173783183242923,0,-0.00377515103622314,-0.00423994354825699,-0.00277615141675044,0,0.00258321899870879,-0.0133659268328771,-0.0133157791992759,-0.775685945427625,-0.157863080204396,-0.000553512254697413,-0.00366211756563968,-0.0028460676837486,-0.00184599412467199,-0.0135499389841713
0,-1.04277691798427,0,-0.18518374042744,-0.184585844465366,-0.918794644121691,-0.118552419110087,-0.00542985509532971,-0.00544842051120102,-0.00289242926143661,-0.00189385106219596,-0.190695697313025,-0.000362822131450042,-0.123948818725253,-0.123483774785896,-0.935411757382202,-0.102232168671901,-0.00513299159798975,-0.00543747523451603,-0.0018431141164401,-0.00119546623889035,-0.12565525392462
0,0,0.0953327639088391,4.9465277753603,4.93055710069311,0.511722307692309,-0.656761655875543,0.145039348424818,0.0271627748595934,-0.0160236007480403,-0.0104916354219953,5.09376018294517,0.0756392233061204,3.10264278886086,3.09100197358737,0.509725487972957,-0.638212709347456,0.128487221811483,0.0322160983685684,-0.0115061518206629,-0.00746303005416753,3.14535766881398
1.15890409597354,0,0,0,0,0,0,0,-0.00381409557093135,0,0,0,-0.000373670751230334,-0.0168287297412935,-0.0167655899758775,-0.0140547317641919,0.0147516469724012,-0.000696914494113875,-0.00378123263189464,0.000265953165268258,0.000172500458361943,-0.0170604151890094
1.15890409597354,0,0,0,0,0,0,0,-0.00384543879050667,0,0,0,-0.000379214280421578,-0.016813168599585,-0.0167500872123601,-0.0140318347803274,0.0147281043609853,-0.000696270074485105,-0.00381234315938215,0.000265528721676873,0.000172225159023062,-0.0170446398328768
1.14495310299402,0,0,0,0,0,0,0,-0.00424529670084486,0,0,0,-0.000457219036853524,-0.0184912729537266,-0.0184218954757418,-0.0126940340123852,0.0134597983674227,-0.000765764044175028,-0.00420278391466457,0.000242662800520348,0.000157394044908461,-0.018745847057746
1.14692089391623,0,0,0,0,0,0,0,-0.00421301430186862,0,0,0,-0.000450712955846249,-0.0182258153813584,-0.0181574338853372,-0.0128652236526264,0.0136199945757213,-0.000754770866251503,-0.00417138532959928,0.000245550931587984,0.000159267321553376,-0.0184767348798707
1.15890409597354,0,0,0,0,0,0,0,-0.00403137687499155,0,0,0,-0.000413638920449034,-0.0167107257311746,-0.016648028719148,-0.0138863608754052,0.0145783888001477,-0.00069202768848705,-0.00399358958880258,0.000262829543906691,0.000170474439009657,-0.0169407865939793
0,-0.934390431439272,0.00401107541137024,0,0,-0.762364804359179,-0.172025628671709,0,-0.00378855731320058,-0.00419706291765511,-0.00274807483524628,0,0.00266314434238553,-0.0135113075998576,-0.0134606144968089,-0.777595634190306,-0.156235264483957,-0.00055953278987892,-0.00367258652467269,-0.00281672026636346,-0.00182695903250283,-0.0136973212079298
0,-0.934102538394757,0.00396032444527394,0,0,-0.760319357368728,-0.173783182560802,0,-0.00377512406579725,-0.0042399435313816,-0.00277615140564821,0,0.0026273797679724,-0.0133659270034074,-0.0133157793413844,-0.77568594633712,-0.157863080289662,-0.000553512261802841,-0.00366208386459772,-0.00284606768596905,-0.00184599412600426,-0.0135499391262798
0,-1.04338559685869,0,-0.18108460426449,-0.180499942871413,-0.917247773259179,-0.120828161328759,-0.00530966249456869,-0.00540192145415179,-0.00294795257715951,-0.00193020558647582,-0.186474551185277,-0.000362193119052319,-0.121169842998383,-0.120715225506287,-0.934084473556243,-0.104283215620183,-0.00501790813700664,-0.00538953460171913,-0.00188009184665126,-0.00121945044462293,-0.122838019365204
0,0,0.0973266378139322,4.94652778957115,4.93055711490396,0.511722309056551,-0.656761657765587,0.145039348840486,0.0271630785455587,-0.0160236007942256,-0.0104916354524154,5.09376019749708,0.0769322949594283,3.102642803697,3.09100198836666,0.509725490246694,-0.638212712445422,0.128487222418997,0.0322154384786479,-0.0115061518766181,-0.0074630300903608,3.14535768387748
1.15890409597354,0,0,0,0,0,0,0,-0.00381409557093135,0,0,0,-0.000373670751230334,-0.0168287297412935,-0.0167655899758775,-0.0140547317641919,0.0147516469724012,-0.000696914494113875,-0.00378123263189464,0.000265953165268258,0.000172500458361943,-0.0170604151890094
1.15890409597354,0,0,0,0,0,0,0,-0.00384543879050667,0,0,0,-0.000379214280421578,-0.016813168599585,-0.0167500872123601,-0.0140318347803274,0.0147281043609853,-0.000696270074485105,-0.00381234315938215,0.000265528721676873,0.000172225159023062,-0.0170446398328768
1.14495310299402,0,0,0,0,0,0,0,-0.00424529670084486,0,0,0,-0.000457219036853524,-0.0184912729537266,-0.0184218954757418,-0.0126940340123852,0.0134597983674227,-0.000765764044175028,-0.00420278391466457,0.000242662800520348,0.000157394044908461,-0.018745847057746
1.14692089391623,0,0,0,0,0,0,0,-0.00421301430186862,0,0,0,-0.000450712955846249,-0.0182258153813584,-0.0181574338853372,-0.0128652236526264,0.0136199945757213,-0.000754770866251503,-0.00417138532959928,0.000245550931587984,0.000159267321553376,-0.0184767348798707
