dTAlk_dPAR2,dTCO2_dPAR2,dHin_dPAR2,dpCO2in_dPAR2,dfCO2in_dPAR2,dHCO3in_dPAR2,dCO3in_dPAR2,dCO2in_dPAR2,dRFin_dPAR2,dOmegaCAin_dPAR2,dOmegaARin_dPAR2,dxCO2in_dPAR2,dHout_dPAR2,dpCO2out_dPAR2,dfCO2out_dPAR2,dHCO3out_dPAR2,dCO3out_dPAR2,dCO2out_dPAR2,dRFout_dPAR2,dOmegaCAout_dPAR2,dOmegaARout_dPAR2,dxCO2out_dPAR2
-397.615217052853,-318.86228160078,0.999999999396927,0,0,-249.844916439383,-69.0173651471862,0,0.197762297473764,-1.68387830490152,-1.1025385335506,0,0.770708951112642,1.85575184732415,1.84878924758286,-251.052967726846,-67.8861646357775,0.0768507415936233,0.216637890473727,-1.2238999716067,-0.79383641145975,1.88130046014979
1.2341547244724,1,-0.00371979898492384,0,0,0.797512112872696,0.202487887162831,0,-0.000695441581227488,0.00494027784870313,0.00323470329085406,0,-0.00288829025037076,-0.00672104634718357,-0.00669582963313277,0.801746990949455,0.198531342232831,-0.000278333224918912,-0.000766438454942536,0.00357926398417278,0.00232155416529594,-0.0068135767181067
1.23667505479912,1,-0.00366256020942536,0,0,0.795218770936731,0.204781229127217,0,-0.000679159614785336,0.00499623056094569,0.00327133896768048,0,-0.00284215721608809,-0.00658890537168537,-0.00656418443882846,0.799429901652079,0.200842959363487,-0.00027286097826297,-0.000747527685103135,0.00362093945924471,0.00234858538544771,-0.00667961651872581
1.11556563663635,1,0,0.176178119364936,0.175609299479507,0.87410276901003,0.120731433806056,0.00516579726251856,0.000978248495565421,0.00294559262988019,0.00192866038411075,0.181422025765725,-8.860861045111e-05,0.0974243784336027,0.097058851589246,0.87760120086188,0.11836424257008,0.00403455652851596,0.00100959282181179,0.00213395459730032,0.00138410891351524,0.0987656448666648
1,0.815848387686387,-0.0034654386106971,0,0,0.658461291441257,0.157387096183344,0,-0.000607555998140414,0.00383991356626562,0.00251422722166486,0,-0.00270676614308079,-0.00608007785308456,-0.00605726599594804,0.662207439319945,0.15389273761868,-0.000251789318272598,-0.000673125342873818,0.00277448752945078,0.00179956636588945,-0.00616378384671483
1,0.814340949350753,-0.00341660969954335,0,0,0.65562028119153,0.158720668134508,0,-0.00059370105042054,0.0038724499124418,0.00253553076561696,0,-0.00266737078094102,-0.00596422964940279,-0.00594185243434703,0.659349985208294,0.155237956026397,-0.00024699179048715,-0.000656780226696148,0.00279874008178323,0.00181529686636582,-0.00604634073409392
1,0.896406242071085,0,0.157927165888991,0.157417272191895,0.7835511782855,0.108224410869607,0.00463065291018452,0.000996162059076267,0.00264044761965732,0.00172886320691299,0.162627836316367,-9.03785373069743e-05,0.0874710125169015,0.0871428297505432,0.786823099562262,0.105960776760182,0.00362236588379844,0.00102833549825333,0.00191033610979314,0.00123906724189298,0.0886752484023496
1,0,-0.0918627591692284,-4.76118317033129,-4.74581091112383,-0.481377194494854,0.620981971000422,-0.13960477654573,-0.0298762909586644,0.0151506518172597,0.009920062149149,-4.90289883289286,-0.0725428474594684,-2.95493988955952,-2.94385324128118,-0.484363538241309,0.606734059949898,-0.122370521796635,-0.0354599137530663,0.0109386323810295,0.00709493004112138,-2.99562130567404
6.5228387294491,5.83423996582683,0,1.00323912175293,1,5.08680835861408,0.718015185346455,0.0294164220083997,0.00471242449713204,0.0175180578171077,0.0114701482408297,1.03310033306893,-0.000427882886885562,0.553404700819829,0.55132838001572,5.10589966478495,0.705422602654723,0.0229176986802523,0.00485624132002237,0.0127178594928831,0.00824895839163603,0.561023565398805
6.50177867647716,5.81540316753739,0,1,0.996771336299269,5.07038476553355,0.715696955827072,0.0293214462788996,0.00481181434237157,0.0174614979036901,0.0114331149910309,1.02976479947748,-0.000437081868461732,0.551749220515932,0.549679110850092,5.08954985474632,0.703004171830312,0.0228491416202257,0.00495857765942158,0.0126742583046691,0.00822067813072613,0.559345293655061
-0.662759993566223,0,0.0197112486037938,1.00323912175293,1,0.439728733553193,-0.469145155739228,0.0294164220083997,0.0089009574952102,-0.0114461534124841,-0.00749449954903881,1.03310033306893,0.0147333136885746,0.590919027645777,0.588701956674595,0.436716779276194,-0.461188028231485,0.024471248977496,0.00947259297858412,-0.00831462519140945,-0.00539296705441699,0.599054361580906
-0.676340866880595,0,0.0196505390197692,1,0.996771336299269,0.450255389792861,-0.479576835578821,0.0293214462788996,0.008888484672436,-0.011700664424741,-0.00766114353875183,1.02976479947748,0.014678809810499,0.588640384238558,0.586431862517573,0.447190938629026,-0.471567823991825,0.0243768853716809,0.0094460238938749,-0.00850175951943676,-0.00551434465627123,0.596744347534269
-40.0443758967711,0,0.999999999396927,50.8266889545905,50.6625866711821,27.2058521435265,-28.6961641567194,1.490312029713,0.454967306412434,-0.700125948780029,-0.458415453558066,52.339535159896,0.74417762197866,29.8047849415948,29.6929602772207,27.0349576115766,-28.2692389166651,1.23428131254927,0.479465225483839,-0.50965790881547,-0.330570320121296,30.2151150680989
0,0.497391380901577,0.0188987817966556,1.00323912175293,1,0.793124793832295,-0.325149834583846,0.0294164220083997,0.00888348551579196,-0.00793297094432743,-0.00519420324234764,1.03310033306893,0.0141390145053957,0.590217894165637,0.588003453801298,0.791932496584736,-0.318983329126679,0.0244422135079127,0.00947583490531108,-0.0057508579180166,-0.0037300764098452,0.598343575484283
0,0.505701788978551,0.018857470055962,1,0.996771336299269,0.807272014329132,-0.330891671101015,0.0293214462788996,0.00888565493599093,-0.00807305965717499,-0.00528592792574883,1.02976479947748,0.0141000362347858,0.587980173401469,0.585774128739042,0.806028168911398,-0.324675924748043,0.0243495445975927,0.00946576426987474,-0.00585348807349836,-0.00379664357773199,0.596075047434504
0,33.5280281778488,0.999999999396927,52.2831195645,52.1143149518988,54.1321232851444,-22.1371117635108,1.53301668143947,0.480248670703659,-0.540098888908033,-0.353635910137323,53.8393161355919,0.743192506478363,30.5584546954097,30.443802332427,54.0435694240105,-21.7810336652995,1.2654924248665,0.503980368288796,-0.392683938259841,-0.254699579718993,30.9791607865347
0,1,0.0982596577211368,5.39309201955936,5.37567953916984,1.433149358297,-0.591282616173798,0.158133257919433,0.032656889703881,-0.0144260501298091,-0.00944562092641952,5.55361632230587,0.0771195079130511,3.3275390349777,3.31505443077896,1.44151798170922,-0.579318648813597,0.137800667095495,0.0386745903218341,-0.0104443678856896,-0.00677434407630383,3.37335011919909
-415.652613133289,-332.5765808808,0.999999999396927,0,0,-259.358448309695,-73.2181325540516,0,0.20124972382151,-1.78636817944552,-1.16964494828758,0,0.765538705547568,1.85067457609841,1.84373102458679,-260.556639094345,-72.0965822617557,0.0766404807182434,0.220207139103757,-1.29980836970819,-0.843071522004456,1.87615328715079
-409.348802218525,-327.410175740948,0.999999999396927,0,0,-255.329448967493,-72.0807267421915,0,0.197006350613091,-1.75861787396943,-1.15147511913499,0,0.766147679885199,1.83218110552105,1.82530693992866,-256.527084084985,-70.9589662457748,0.075874625694391,0.215510966142084,-1.27929862047565,-0.829768649134359,1.85740521205818
1.23415472469977,1,-0.00380145508236503,0,0,0.797512112702166,0.202487887383099,0,-0.000695445083759086,0.00494027785358811,0.00323470329429576,0,-0.00294041642885671,-0.00672104636139443,-0.0066958296402382,0.801746990949455,0.198531342239937,-0.000278333224918912,-0.00076643232651144,0.00357926398439483,0.00232155416540697,-0.00681357673942298
1.23667505536755,1,-0.0037429598243929,0,0,0.795218770481984,0.204781229560648,0,-0.000679041819678331,0.00499623057138178,0.00327133897456386,0,-0.00289345082544926,-0.00658890590459242,-0.00656418496463008,0.799429901140488,0.200842959768497,-0.000272861000023341,-0.000747524555162384,0.00362093946635014,0.00234858538999963,-0.00667961705873829
1.11802715823985,1,0,0.171957123403191,0.171401931684801,0.87188877872465,0.123069189743387,0.00504203155638748,0.000967384127493314,0.00300262894932674,0.00196600556528134,0.177075392703254,-8.8021544943778e-05,0.0950369046841806,0.0946803354176147,0.875348231395727,0.120716082452089,0.00393568602073272,0.000997127091141568,0.00217635523630117,0.00141161048375922,0.0963453021492501
1,0.815848387884103,-0.00354151103596093,0,0,0.65846129178726,0.157387096047414,0,-0.000607750381007695,0.00383991356298322,0.00251422721944441,0,-0.00275561627397548,-0.00608007760593926,-0.00605726573644548,0.662207439715377,0.153892737476572,-0.000251789307073827,-0.000673036172463636,0.00277448752674763,0.00179956636405517,-0.0061637835933909
1,0.814340949153036,-0.00349161026105005,0,0,0.655620280796097,0.15872066826426,0,-0.000593811193040197,0.00387244991553112,0.00253553076754778,0,-0.00271550994567058,-0.00596423014987203,-0.00594185293481626,0.659349984466859,0.155237956292078,-0.000246991811340035,-0.000656772676793417,0.00279874008670683,0.00181529686955168,-0.00604634124074178
1,0.894432655473066,0,0.153804066513057,0.153307484914437,0.779845795639932,0.110077102192391,0.00450975767356648,0.00098752953983616,0.00268564938469155,0.00175845957844876,0.158382013716778,-8.99949915514497e-05,0.0851441427360941,0.0848246901550058,0.783082515715127,0.107824134620764,0.00352600511825239,0.00101799230837434,0.00194393004814736,0.00126085667900651,0.0863163440061969
1,0,-0.0938793072802397,-4.76118317080087,-4.74581091156869,-0.481377194494854,0.620981971040583,-0.139604776558859,-0.0298763025061423,0.0151506518182251,0.00992006214982479,-4.90289883336244,-0.0738520584459872,-2.95493988829908,-2.94385323999603,-0.484363537895305,0.6067340597182,-0.122370521744117,-0.0354599675774508,0.0109386323768782,0.00709493003851477,-2.99562130443832
4.79111567427719,4.39135392965883,0,1.00323912175293,1,3.93275934230265,0.429178165916219,0.0294164220083997,0.00618044810864493,0.0104710430633835,0.00685603492178166,1.03310033306893,-0.000556048360670773,0.560604094256553,0.558500761992709,3.95124399674913,0.416894091216962,0.0232158413041648,0.00648854937979725,0.00751606264867728,0.00487500967383729,0.568322074786528
4.77564677181653,4.37717572466703,0,1,0.996771336299269,3.92006178416925,0.427792493894695,0.0293214462788996,0.00630020572135639,0.0104372355854564,0.00683389908972616,1.02976479947748,-0.000566917075487448,0.55898691966681,0.556889654869495,3.93860397325056,0.415422880898995,0.0231488705685432,0.00661337072638519,0.00748953862458996,0.00485780586934575,0.566682636086231
-0.662759992997789,0,0.0152393389791165,1.00323912175293,1,0.439728732700541,-0.469145154708941,0.0294164220083997,0.00890146699431975,-0.0114461533869489,-0.00749449953238547,1.03310033306893,0.0126002573215525,0.590919025087823,0.588701954116641,0.436716777286674,-0.461188026170911,0.024471248873135,0.00947262361851915,-0.00831462515366187,-0.00539296702999209,0.599054359022952
-0.676340869154331,0,0.0151924027042513,1,0.996771336299269,0.450255390929729,-0.479576836609108,0.0293214462788996,0.00888784215972632,-0.0117006644480557,-0.00766114355429495,1.02976479947748,0.0125536445068349,0.588640386796512,0.586431865039999,0.447190940618546,-0.471567826230035,0.0243768854782623,0.00944541784977113,-0.00850175955829456,-0.00551434468180636,0.59674435012775
-33.8441371927277,0,0.999999999396927,65.8966789225149,65.6839207103976,21.5536593262066,-23.4858452546405,1.93218593083195,0.567600883634374,-0.573005144628708,-0.375181656546807,67.8580803574076,0.832992234133333,39.1084190828409,38.9616880771822,21.4106506521465,-23.0302157763107,1.61956514450351,0.613945796697703,-0.415205080233655,-0.269307066406083,39.6468347252289
0,0.49739138061736,0.0146111973193398,1.00323912175293,1,0.793124793263861,-0.325149834548319,0.0294164220083997,0.00888294315408088,-0.00793297094210699,-0.00519420324123742,1.03310033306893,0.0120919994768692,0.590217892744551,0.588003452344686,0.791932495447867,-0.3189833282385,0.0244422134479607,0.00947580641698827,-0.00575085790302859,-0.00373007640040831,0.598343573992143
0,0.505701790683854,0.0145792580503335,1,0.996771336299269,0.807272016602869,-0.330891671882612,0.0293214462788996,0.00888672166269786,-0.008073059677159,-0.00528592793907151,1.02976479947748,0.0120586644809955,0.58798017624364,0.585774131545685,0.80602817260622,-0.324675926311237,0.0243495447152763,0.00946582202589692,-0.00585348810236416,-0.00379664359660578,0.596075050241148
0,29.7626136902145,0.999999999396927,69.1389388131664,68.9157124335606,47.0446140076328,-19.3092539833578,2.02725368015033,0.595029621582294,-0.471105116745124,-0.308461450608102,71.1968454660994,0.831250244647319,40.8533556656435,40.7000778300621,46.9927889304247,-18.9220020305372,1.69182678393214,0.641305603562559,-0.341139286223722,-0.221267091318657,41.4157943031806
0,1,0.0759673964365804,5.39309202439105,5.37567954397311,1.43314935886543,-0.591282616962501,0.158133258061541,0.0326567734240064,-0.0144260501490159,-0.00944562093907607,5.55361632730809,0.0659543176093677,3.32753904083258,3.31505443657699,1.44151798250503,-0.579318649850989,0.137800667337967,0.0386743594398539,-0.0104443679043414,-0.00677434408834975,3.37335012513923
-296.472792585014,-244.282119345599,0.999999999396927,0,0,-200.517552152785,-43.764567204182,0,0.198608615067558,-1.06776323730755,-0.699130163015061,0,0.868407036602143,2.11475809950629,2.10682373167677,-201.76757175494,-42.6021243588974,0.0875767568697167,0.222091312809725,-0.768061343135308,-0.498173931368562,2.14387251847122
-291.998136325569,-240.487323017714,0.999999999396927,0,0,-197.402615710986,-43.0847072953595,0,0.19381154938948,-1.05117608783118,-0.688269537615917,0,0.869060836505256,2.0885441898852,2.08070817396009,-198.64938880359,-41.924425420855,0.0864911815067678,0.216665091826009,-0.755843305553492,-0.490249163515414,2.11729771282596
1.23415472515452,1,-0.00293901538446506,0,0,0.797512112474792,0.202487887617578,0,-0.000695448587178862,0.00494027785958331,0.00323470329807051,0,-0.00251470949913908,-0.00672104659587353,-0.00669582988892816,0.801746990835768,0.198531342460205,-0.000278333235132964,-0.00076655463178846,0.00357926398839163,0.00232155416796048,-0.00681357697390208
1.23667505536755,1,-0.00289379099378721,0,0,0.795218770481984,0.204781229574859,0,-0.000679170300459903,0.00499623057160383,0.00327133897456386,0,-0.00247454346574994,-0.00658890589748699,-0.00656418495041923,0.799429901254175,0.200842959804024,-0.000272860999579252,-0.000747422014519738,0.00362093946701627,0.00234858539044372,-0.00667961705163286
1.09103382467617,1,0,0.228457814591538,0.227720201143866,0.89556874822691,0.0977325382459444,0.00669871353735938,0.00110241433229184,0.00238446803174729,0.00156125765108734,0.235257815637503,-9.90365416365762e-05,0.12724110664254,0.126763710344036,0.899520643450512,0.0952100241442854,0.00526933243895326,0.00115911269918355,0.00171651390927403,0.00111335180466433,0.128992867633068
1,0.815848387735816,-0.00273804508869655,0,0,0.658461291540115,0.157387096208059,0,-0.000607653180306106,0.00383991356684486,0.00251422722195448,0,-0.00235666429819063,-0.00608007784690593,-0.00605726598359078,0.662207439418803,0.153892737643395,-0.000251789317500269,-0.000672937052910496,0.0027744875297404,0.00179956636608253,-0.0061637838405362
1,0.814340949350753,-0.00269946533674483,0,0,0.655620281240959,0.158720668134508,0,-0.000593709747231927,0.0038724499124418,0.00253553076552041,0,-0.00232236445928104,-0.00596422964940279,-0.00594185244052567,0.659349985010578,0.155237956007861,-0.000246991790873315,-0.000656682198057806,0.00279874008139706,0.0018152968660762,-0.00604634073409392
1,0.916561867684683,0,0.209395721208091,0.208719652844318,0.820844164429945,0.0895779177788489,0.00613978539016061,0.00109747540287298,0.0021855124725396,0.00143098922849653,0.215628342855191,-9.86534517800425e-05,0.116744205658882,0.116306192713954,0.824540246305891,0.0871869885728405,0.00483463281753635,0.00115337150066906,0.00157186892799048,0.00101953331000009,0.118351453117025
1,0,-0.0725808202082767,-4.76118317379133,-4.74581091453443,-0.481377194989144,0.620981971581214,-0.139604776646132,-0.0298762966167471,0.0151506518314512,0.00992006215841695,-4.90289883645175,-0.0631599221763916,-2.95493989341499,-2.94385324511193,-0.484363538636741,0.606734060614101,-0.122370521956507,-0.0354597668000851,0.0109386323930006,0.00709493004894121,-2.99562130960365
4.36655037574667,4.02956824601954,0,1.00323912175293,1,3.6337532721335,0.366398551842111,0.0294164220083997,0.00666256500614446,0.0089393527416356,0.0058531432076958,1.03310033306893,-0.000551672771890726,0.563339036449179,0.561225442917944,3.65187765782294,0.354361487128645,0.0233291012389252,0.00703268521616809,0.00638868046777149,0.00414377587562697,0.571094669597953
4.35245225375287,4.01655812582103,0,1,0.996771336299269,3.62202110539356,0.365215574179656,0.0293214462788996,0.00678774742834625,0.00891049058008694,0.00583424537717375,1.02976479947748,-0.000562110713512523,0.561732179721557,0.559624614967798,3.64019571309621,0.35309985465908,0.0232625577881778,0.00716356313577671,0.00636593486126286,0.00412902279853415,0.569465690868323
-0.662759994703091,0,0.0140806983612618,1.00323912175293,1,0.43972873383741,-0.469145155810282,0.0294164220083997,0.008900975056718,-0.0114461534147045,-0.00749449955070415,1.03310033306893,0.0111703957691067,0.590919027610249,0.588701956639068,0.436716779276194,-0.461188028231485,0.0244712489752755,0.00947321985047183,-0.00831462519140945,-0.00539296705441699,0.599054361509852
-0.676340868017463,0,0.0140373305996591,1,0.996771336299269,0.450255390645512,-0.479576836644635,0.0293214462788996,0.00888728898000209,-0.0117006644480557,-0.00766114355429495,1.02976479947748,0.0111290724676607,0.588640386725458,0.586431865039999,0.447190940902763,-0.471567826123453,0.0243768854760419,0.00944544898486563,-0.00850175955607412,-0.00551434468014102,0.596744350092223
-32.1193292624479,0,0.999999999396927,71.3255612262847,71.095274973637,19.9372185764016,-22.0285871878724,2.09136861155956,0.5998956873549,-0.537451117883345,-0.351902251853704,73.4485522523094,0.802863536640553,42.526875797026,42.3673190800298,19.8178407120064,-21.5789716295713,1.76113091170293,0.655286662539936,-0.38904102042574,-0.252336738884862,43.1123542176225
0,0.497391382038445,0.0135003140540006,1.00323912175293,1,0.793124795537597,-0.325149835436498,0.0294164220083997,0.00888402782199189,-0.00793297096431145,-0.0051942032551152,1.03310033306893,0.0107198143713732,0.590217894236691,0.588003453836825,0.791932497437387,-0.31898332898457,0.0244422135101332,0.00947527921426237,-0.00575085791579615,-0.00373007640873498,0.59834357551981
0,0.505701789546985,0.0134708030459199,1,0.996771336299269,0.807272014329132,-0.330891671101015,0.0293214462788996,0.00888677172487448,-0.00807305965717499,-0.00528592792574883,1.02976479947748,0.0106902621384912,0.587980174680446,0.585774130018018,0.806028170048266,-0.324675925600695,0.0243495446531038,0.00946527286740049,-0.00585348808904149,-0.00379664358827911,0.596075048713481
0,28.6333796569861,0.999999999396927,75.2269504469049,74.9840679200112,44.8558598810421,-18.4282432075476,2.20576298588964,0.628172406454793,-0.449610309921523,-0.294387480574097,77.4660655461327,0.80106159670993,44.6440517441433,44.4765515856868,44.8307986863224,-18.0462268220846,1.84880779674507,0.683754437077969,-0.325350188971669,-0.211026090759847,45.2586778697898
0,1,0.0701916266455605,5.39309202424895,5.37567954380258,1.43314935892228,-0.591282616983817,0.158133258056212,0.032657038845469,-0.0144260501495711,-0.00944562093940913,5.55361632713756,0.0584699033599427,3.32753904407265,3.31505443983128,1.44151798301662,-0.579318650415871,0.137800667472082,0.0386744154914617,-0.0104443679146665,-0.00677434409501108,3.37335012843615
-267.997147412703,-222.635029709147,0.999999999396927,0,0,-185.272285457327,-37.362744250399,0,0.192296978254287,-0.91157224445519,-0.59686232827983,0,0.839645051941176,2.18383926980237,2.17564571872021,-186.509377012937,-36.2160902487693,0.0904375592203196,0.21714988047968,-0.652929386476671,-0.423497943552027,2.21390474595588
-263.958216524781,-219.176509713558,0.999999999396927,0,0,-182.39417635407,-36.7823333495397,0,0.187417562804762,-0.897411441302711,-0.587590380825458,0,0.840250646449057,2.15506394456831,2.14697835334943,-183.627218975692,-35.6385366647821,0.0892459099521545,0.211586351730804,-0.64251684040673,-0.416744239511482,2.18473326188275
1.23415472481346,1,-0.00271556325166271,0,0,0.797512112702166,0.20248788739731,0,-0.000695441559023027,0.00494027785425424,0.00323470329462882,0,-0.00222934337329171,-0.00672104634718357,-0.00669582963313277,0.801746991063142,0.198531342254147,-0.000278333224918912,-0.000766441501838605,0.00357926398461687,0.00232155416562901,-0.0068135767181067
1.23667505514018,1,-0.0026737772530005,0,0,0.795218770709358,0.204781229347486,0,-0.000679048957524201,0.0049962305664968,0.00327133897123319,0,-0.00219373533144243,-0.00658890562748075,-0.00656418469462384,0.799429901481549,0.20084295957665,-0.000272860988921111,-0.000747422015407916,0.00362093946279743,0.00234858538777918,-0.00667961678873205
1.08362735388998,1,0,0.248969383398138,0.248165545036911,0.901772361224581,0.0909274963255954,0.00730014240141795,0.00114618473825924,0.00221843934561067,0.00145254847431324,0.25637990717693,-9.47894034397866e-05,0.139071218899736,0.138549437142367,0.905890666466396,0.0883500903391197,0.00575924325310358,0.00121390993571097,0.00159283815252423,0.00103313420410034,0.140985848066103
1,0.8158483875381,-0.00252987265096408,0,0,0.658461291391828,0.157387096189523,0,-0.000607458807092938,0.0038399135664587,0.0025142272217614,0,-0.00208923295601073,-0.00608007810022986,-0.00605726623691471,0.662207439023371,0.153892737773146,-0.000251789328312876,-0.000673036143501296,0.00277448753196085,0.00179956636753065,-0.00616378410003876
1,0.814340949251894,-0.00249422610747095,0,0,0.655620280993813,0.158720668282796,0,-0.000593712636514942,0.00387244991591728,0.0025355307678374,0,-0.00205882542000607,-0.00596422989036946,-0.00594185268149233,0.659349984763433,0.155237956162327,-0.000246991800913593,-0.000656775190724509,0.0027987400842933,0.00181529686800702,-0.00604634098123922
1,0.922826464669327,0,0.229755535895446,0.229013732541664,0.832179400051061,0.0839102999621123,0.00673676460286369,0.00113348526540278,0.00204723453832219,0.00134045017321384,0.236594163340331,-9.37588775657353e-05,0.128447485710083,0.127965563188891,0.83603710516585,0.0814700682037274,0.00531929123332997,0.00119987762020204,0.00146880022900897,0.000952681697834416,0.130215855233473
1,0,-0.0670625304324805,-4.76118317520006,-4.74581091596788,-0.48137719518686,0.620981971812912,-0.139604776688611,-0.0298763456322247,0.0151506518370506,0.00992006216218206,-4.90289883790991,-0.0559926124624868,-2.95493989673909,-2.94385324841132,-0.484363539032174,0.606734061194893,-0.122370522094754,-0.0354599573715084,0.0109386324035236,0.00709493005574736,-2.99562131296483
6.25234741541752,5.61727623089152,0,1.00323912175293,1,4.92337220334348,0.664487605823862,0.0294164220083997,0.00496281357326334,0.0162120976493654,0.0106150559194635,1.03310033306893,-0.000435157981856214,0.556852739225621,0.554763481640976,4.94214671886731,0.652069022329396,0.023060489488314,0.00512166621985039,0.0117559632691316,0.00762506079862391,0.56451907381474
6.2321606876799,5.59913993508474,0,1,0.996771336299269,4.90747629027817,0.662342198771921,0.0293214462788996,0.00506781402381636,0.0161597542386502,0.0105807834745826,1.02976479947748,-0.000444368674064847,0.555193772750372,0.553110739484565,4.92632215225075,0.649825995338659,0.0229917880593261,0.00523041479221621,0.0117155243846697,0.00759883164644125,0.562837267973538
-0.660614210779284,0,0.0190732234133569,1.00323912175293,1,0.436213975930585,-0.465630397832403,0.0294164220083997,0.00895391620817895,-0.0113604007230931,-0.00743835199798769,1.03310033306893,0.0143529685265551,0.593396078956429,0.59116971437048,0.433337463320352,-0.457911292015898,0.0245738290885647,0.00951627838720654,-0.00825554986511396,-0.00535465007871482,0.601565515105943
-0.674161985307722,0,0.0190143717831231,1,0.996771336299269,0.446686293840863,-0.476007740088676,0.0293214462788996,0.00894201395122155,-0.0116135860124852,-0.00760412795483293,1.02976479947748,0.0142998959502232,0.59111219572286,0.588894399998087,0.44376410924888,-0.468243357671926,0.0244792484918799,0.00949028715581805,-0.00844182367981403,-0.00547546954147857,0.599250189041813
-39.0146317618192,0,0.999999999396927,52.5551516609078,52.3854687521152,26.197075340268,-27.7380684000209,1.54099305602262,0.472561397840855,-0.67675043076962,-0.443110066422425,54.1194452132186,0.750251246604192,30.9905537708686,30.8742802136847,26.0340200387385,-27.3174066211831,1.28338659248105,0.498886316708178,-0.492497600440975,-0.319439935351753,31.4172086820968
