dTAlk_dSit,dTCO2_dSit,dHin_dSit,dpCO2in_dSit,dfCO2in_dSit,dHCO3in_dSit,dCO3in_dSit,dCO2in_dSit,dRFin_dSit,dOmegaCAin_dSit,dOmegaARin_dSit,dxCO2in_dSit,dHout_dSit,dpCO2out_dSit,dfCO2out_dSit,dHCO3out_dSit,dCO3out_dSit,dCO2out_dSit,dRFout_dSit,dOmegaCAout_dSit,dOmegaARout_dSit,dxCO2out_dSit
0,-0.0340028256838789,0.000143425800421439,0,0,-0.0280034515223319,-0.00599937463903166,0,-0.00137239025903563,-0.000146372101757677,-9.5838803796744e-05,0,8.74899826068036e-05,-0.000817158165015492,-0.000814092265954938,-0.0287283816608871,-0.00524060370139503,-3.38403063201048e-05,-0.00142155182925776,-9.44813240681187e-05,-6.12817362484914e-05,-0.000828408190045562
0,-0.0343655063261381,0.000143154095274169,0,0,-0.0282372841411405,-0.00612822268521972,0,-0.00136937007653154,-0.000149515722647203,-9.78971254283996e-05,0,8.77866913384617e-05,-0.000795436178198816,-0.000792451777442663,-0.0289648376413717,-0.00536772794248443,-3.29407512822387e-05,-0.00141796826476076,-9.67732101268326e-05,-6.27682814169337e-05,-0.000806387151897039
0,-0.0424923130443236,0,-0.00749158713612483,-0.00746739932158837,-0.0376457686494769,-0.00462688022366802,-0.000219664169757523,-0.00141877473716073,-0.000112886129658795,-7.39134814686765e-05,-0.00771457272700568,-1.81331217300825e-05,-0.00515041410835673,-0.00513109025253754,-0.0383933704597424,-0.00388565268281112,-0.000213289909585978,-0.00146684772476622,-7.00533052011538e-05,-4.54374260290992e-05,-0.00522132118211004
0,0,0.00206459573467054,0.105879470531056,0.105537621326823,0.0112589974378348,-0.0143635366204833,0.00310453920704378,-0.000781031118772043,-0.00035044003266666,-0.000229454609964218,0.109030951739438,0.00159104463293141,0.0643860074963692,0.0641444374309661,0.0108574802500997,-0.0135238455811754,0.00266636535049722,-0.000773203907892602,-0.000243817489338947,-0.000158142989858939,0.0652724261954038
0.0478797622539162,0,0,0,0,0,0,0,-0.00124034247098351,0,0,0,-1.41718805579666e-05,-0.000634454918705742,-0.000632074505801914,-0.0005150724367316,0.000541346622640028,-2.62741655395368e-05,-0.00128488284876951,9.75978119062841e-06,6.33031283688462e-06,-0.000643189624346002
0.0478797622539162,0,0,0,0,0,0,0,-0.00125044272157496,0,0,0,-1.46581879671235e-05,-0.000646034806095461,-0.000643610945871818,-0.000524110024950137,0.000550863734360953,-2.67537139109198e-05,-0.00129515531549861,9.9313625175527e-06,6.44160251065741e-06,-0.000654928932893477
0.0432611603779741,0,0,0,0,0,0,0,-0.00134617762969445,0,0,0,-2.23553848618007e-05,-0.000891252629268483,-0.00088790873746799,-0.000584629742661469,0.000621538439797078,-3.69087202282482e-05,-0.00139539735345782,1.1205536232239e-05,7.26804711229999e-06,-0.000903522734082158
0.0438563247977662,0,0,0,0,0,0,0,-0.0013417763719066,0,0,0,-2.17411075809074e-05,-0.000866673415581891,-0.000863421740859816,-0.000584766742880046,0.000620657548703676,-3.58908412323431e-05,-0.0013904197570487,1.11896549803699e-05,7.25774634465373e-06,-0.000878605131523088
0.0478797622539162,0,0,0,0,0,0,0,-0.00131477467218602,0,0,0,-1.80928288055301e-05,-0.000720606036945025,-0.000717902393413748,-0.000581914294646876,0.000611756170580194,-2.98418716700617e-05,-0.00136046905995589,1.10291745514242e-05,7.15365677805808e-06,-0.000730526808941525
0,-0.0340028256990371,0.000146574247376439,0,0,-0.0280034515374902,-0.00599937464092644,0,-0.00137238941076603,-0.000146372101816888,-9.5838803796744e-05,0,8.90689583717559e-05,-0.000817157882693178,-0.000814091985527405,-0.0287283815093046,-0.00524060388139919,-3.38402945961497e-05,-0.00142152447584933,-9.44813273247729e-05,-6.12817383801196e-05,-0.000828407903933687
0,-0.0343655063564546,0.000146296577815021,0,0,-0.0282372841562987,-0.0061282226871145,0,-0.00136931002110425,-0.000149515722765627,-9.78971254580056e-05,0,8.93710219311064e-05,-0.000795435899666063,-0.000792451500804691,-0.0289648374897892,-0.00536772812817293,-3.29407397951311e-05,-0.00141796902729154,-9.67732135315166e-05,-6.27682836373798e-05,-0.000806386869574726
0,-0.0432917961613065,0,-0.00745160709432914,-0.00742754836740735,-0.038266846271046,-0.00480645798575078,-0.000218491897285836,-0.00141484205246432,-0.000117267448729303,-7.67822000942875e-05,-0.00767340268718394,-1.7684773171803e-05,-0.00509391898807109,-0.00507480709567649,-0.0390171629229963,-0.00406368291123711,-0.000210950323046662,-0.00146232202453683,-7.3262960527858e-05,-4.75192474998665e-05,-0.00516404827711369
0,0,0.00210991726419244,0.105879472774476,0.105537623562664,0.0112589976803667,-0.0143635369264903,0.00310453927265056,-0.000781015829550302,-0.000350440040097753,-0.000229454614834396,0.109030954058649,0.00161975887872732,0.0643860074925797,0.0641444374309661,0.0108574802197832,-0.0135238455811754,0.00266636535002352,-0.000773205483402695,-0.000243817489338947,-0.000158142989844136,0.0652724261878247
0.0478797622539162,0,0,0,0,0,0,0,-0.00124034247098351,0,0,0,-1.41718805579666e-05,-0.000634454918705742,-0.000632074505801914,-0.0005150724367316,0.000541346622640028,-2.62741655395368e-05,-0.00128488284876951,9.75978119062841e-06,6.33031283688462e-06,-0.000643189624346002
0.0478797622539162,0,0,0,0,0,0,0,-0.00125044272157496,0,0,0,-1.46581879671235e-05,-0.000646034806095461,-0.000643610945871818,-0.000524110024950137,0.000550863734360953,-2.67537139109198e-05,-0.00129515531549861,9.9313625175527e-06,6.44160251065741e-06,-0.000654928932893477
0.0432611603779741,0,0,0,0,0,0,0,-0.00134617762969445,0,0,0,-2.23553848618007e-05,-0.000891252629268483,-0.00088790873746799,-0.000584629742661469,0.000621538439797078,-3.69087202282482e-05,-0.00139539735345782,1.1205536232239e-05,7.26804711229999e-06,-0.000903522734082158
0.0438563247977662,0,0,0,0,0,0,0,-0.0013417763719066,0,0,0,-2.17411075809074e-05,-0.000866673415581891,-0.000863421740859816,-0.000584766742880046,0.000620657548703676,-3.58908412323431e-05,-0.0013904197570487,1.11896549803699e-05,7.25774634465373e-06,-0.000878605131523088
0.0478797622539162,0,0,0,0,0,0,0,-0.00131477467218602,0,0,0,-1.80928288055301e-05,-0.000720606036945025,-0.000717902393413748,-0.000581914294646876,0.000611756170580194,-2.98418716700617e-05,-0.00136046905995589,1.10291745514242e-05,7.15365677805808e-06,-0.000730526808941525
0,-0.0340028256990371,0.000146574247376439,0,0,-0.0280034515374902,-0.00599937464092644,0,-0.00137238941076603,-0.000146372101816888,-9.5838803796744e-05,0,8.90689583717559e-05,-0.000817157882693178,-0.000814091985527405,-0.0287283815093046,-0.00524060388139919,-3.38402945961497e-05,-0.00142152447584933,-9.44813273247729e-05,-6.12817383801196e-05,-0.000828407903933687
0,-0.0343655063564546,0.000146296577815021,0,0,-0.0282372841562987,-0.0061282226871145,0,-0.00136931002110425,-0.000149515722765627,-9.78971254580056e-05,0,8.93710219311064e-05,-0.000795435899666063,-0.000792451500804691,-0.0289648374897892,-0.00536772812817293,-3.29407397951311e-05,-0.00141796902729154,-9.67732135315166e-05,-6.27682836373798e-05,-0.000806386869574726
0,-0.0432917961613065,0,-0.00745160709432914,-0.00742754836740735,-0.038266846271046,-0.00480645798575078,-0.000218491897285836,-0.00141484205246432,-0.000117267448729303,-7.67822000942875e-05,-0.00767340268718394,-1.7684773171803e-05,-0.00509391898807109,-0.00507480709567649,-0.0390171629229963,-0.00406368291123711,-0.000210950323046662,-0.00146232202453683,-7.3262960527858e-05,-4.75192474998665e-05,-0.00516404827711369
0,0,0.00210991726419244,0.105879472774476,0.105537623562664,0.0112589976803667,-0.0143635369264903,0.00310453927265056,-0.000781015829550302,-0.000350440040097753,-0.000229454614834396,0.109030954058649,0.00161975887872732,0.0643860074925797,0.0641444374309661,0.0108574802197832,-0.0135238455811754,0.00266636535002352,-0.000773205483402695,-0.000243817489338947,-0.000158142989844136,0.0652724261878247
0.0374237518826689,0,0,0,0,0,0,0,-0.00149931897108022,0,0,0,-3.33272051733489e-05,-0.00131892810486529,-0.00131397961240504,-0.000633268352127416,0.0006878880355998,-5.46196966174248e-05,-0.00155562012362029,1.24017338916829e-05,8.04391548925279e-06,-0.00133708612679579
0.0374237518826689,0,0,0,0,0,0,0,-0.00150873580437855,0,0,0,-3.41623595190286e-05,-0.0013309775283687,-0.001325983832127,-0.000638519168205651,0.000693637872473092,-5.51186898197384e-05,-0.0015648406706721,1.25053960372171e-05,8.11115200190658e-06,-0.00134930143834324
0.0432611603779741,0,0,0,0,0,0,0,-0.00134614636581408,0,0,0,-1.91188684439673e-05,-0.00089125479121318,-0.000887910891833565,-0.000584631137220012,0.000621539949937239,-3.69088096382091e-05,-0.0013954263359039,1.12055634993165e-05,7.26806481665649e-06,-0.000903524926343346
0.0438563247977662,0,0,0,0,0,0,0,-0.0013417465311249,0,0,0,-1.85935273104095e-05,-0.000866675683634303,-0.000863424001333106,-0.000584768258704549,0.000620659180109797,-3.5890935142408e-05,-0.00139041806583856,1.11896843790755e-05,7.2577654108838e-06,-0.000878607431786771
0.0374237518978272,0,0,0,0,0,0,0,-0.00139568631851711,0,0,0,-2.54586124034015e-05,-0.00118748342856629,-0.00118302810202896,-0.000575005863841679,0.000624182140048385,-4.91762850884906e-05,-0.00145236545006824,1.1253198758017e-05,7.29896161288907e-06,-0.00120383181562521
0,-0.0340028257899866,0.000113320807434051,0,0,-0.0280034516587561,-0.00599937460113604,0,-0.00137235892871951,-0.000146372100869498,-9.5838803204625e-05,0,7.61736909993231e-05,-0.00081716063012509,-0.000814094723485413,-0.0287283832221863,-0.00524060216472794,-3.38404084014112e-05,-0.00142152140144934,-9.4481296386558e-05,-6.12817182776814e-05,-0.00082841068736643
0,-0.0343655063261381,0.000113106135006069,0,0,-0.0282372841411405,-0.0061282226871145,0,-0.00136931140891263,-0.000149515722706415,-9.78971254283996e-05,0,7.64320249165441e-05,-0.000795438520147673,-0.000792454111812398,-0.0289648390359302,-0.00536772643234427,-3.29408483897459e-05,-0.00141794040509064,-9.6773182918967e-05,-6.27682637717892e-05,-0.000806389527951948
0,-0.0346120653830426,0,-0.00789295828553774,-0.00786747458126502,-0.0313375130038658,-0.00304311945645459,-0.00023143295232822,-0.00147154870321718,-7.42457035703571e-05,-4.86132215371508e-05,-0.00812789060470671,-2.45976890411716e-05,-0.00582756601185467,-0.00580570154700862,-0.0320417851071385,-0.00232894803389163,-0.000241332250420584,-0.00153015842390871,-4.19879286006603e-05,-2.72338813130554e-05,-0.00590779560904268
0,0,0.00163123797657736,0.105879449082139,0.105537599953698,0.011258995164098,-0.0143635337176793,0.00310453857797661,-0.000781073856733361,-0.000350439961849234,-0.000229454563586501,0.109030929661454,0.00138525378308898,0.0643860067422465,0.0641444366844225,0.0108574801136755,-0.0135238454229612,0.00266636531923334,-0.000773171622607046,-0.000243817486481973,-0.000158142988008567,0.065272425433702
0.0374237518826689,0,0,0,0,0,0,0,-0.00149931897108022,0,0,0,-3.33272051733489e-05,-0.00131892810486529,-0.00131397961240504,-0.000633268352127416,0.0006878880355998,-5.46196966174248e-05,-0.00155562012362029,1.24017338916829e-05,8.04391548925279e-06,-0.00133708612679579
0.0374237518826689,0,0,0,0,0,0,0,-0.00150873580437855,0,0,0,-3.41623595190286e-05,-0.0013309775283687,-0.001325983832127,-0.000638519168205651,0.000693637872473092,-5.51186898197384e-05,-0.0015648406706721,1.25053960372171e-05,8.11115200190658e-06,-0.00134930143834324
0.0432611603779741,0,0,0,0,0,0,0,-0.00134614636581408,0,0,0,-1.91188684439673e-05,-0.00089125479121318,-0.000887910891833565,-0.000584631137220012,0.000621539949937239,-3.69088096382091e-05,-0.0013954263359039,1.12055634993165e-05,7.26806481665649e-06,-0.000903524926343346
0.0438563247977662,0,0,0,0,0,0,0,-0.0013417465311249,0,0,0,-1.85935273104095e-05,-0.000866675683634303,-0.000863424001333106,-0.000584768258704549,0.000620659180109797,-3.5890935142408e-05,-0.00139041806583856,1.11896843790755e-05,7.2577654108838e-06,-0.000878607431786771
0.0374237518978272,0,0,0,0,0,0,0,-0.00139568631851711,0,0,0,-2.54586124034015e-05,-0.00118748342856629,-0.00118302810202896,-0.000575005863841679,0.000624182140048385,-4.91762850884906e-05,-0.00145236545006824,1.1253198758017e-05,7.29896161288907e-06,-0.00120383181562521
0,-0.0340028257899866,0.000113320807434051,0,0,-0.0280034516587561,-0.00599937460113604,0,-0.00137235892871951,-0.000146372100869498,-9.5838803204625e-05,0,7.61736909993231e-05,-0.00081716063012509,-0.000814094723485413,-0.0287283832221863,-0.00524060216472794,-3.38404084014112e-05,-0.00142152140144934,-9.4481296386558e-05,-6.12817182776814e-05,-0.00082841068736643
0,-0.0343655063261381,0.000113106135006069,0,0,-0.0282372841411405,-0.0061282226871145,0,-0.00136931140891263,-0.000149515722706415,-9.78971254283996e-05,0,7.64320249165441e-05,-0.000795438520147673,-0.000792454111812398,-0.0289648390359302,-0.00536772643234427,-3.29408483897459e-05,-0.00141794040509064,-9.6773182918967e-05,-6.27682637717892e-05,-0.000806389527951948
0,-0.0346120653830426,0,-0.00789295828553774,-0.00786747458126502,-0.0313375130038658,-0.00304311945645459,-0.00023143295232822,-0.00147154870321718,-7.42457035703571e-05,-4.86132215371508e-05,-0.00812789060470671,-2.45976890411716e-05,-0.00582756601185467,-0.00580570154700862,-0.0320417851071385,-0.00232894803389163,-0.000241332250420584,-0.00153015842390871,-4.19879286006603e-05,-2.72338813130554e-05,-0.00590779560904268
0,0,0.00163123797657736,0.105879449082139,0.105537599953698,0.011258995164098,-0.0143635337176793,0.00310453857797661,-0.000781073856733361,-0.000350439961849234,-0.000229454563586501,0.109030929661454,0.00138525378308898,0.0643860067422465,0.0641444366844225,0.0108574801136755,-0.0135238454229612,0.00266636531923334,-0.000773171622607046,-0.000243817486481973,-0.000158142988008567,0.065272425433702
0.0346771066688221,0,0,0,0,0,0,0,-0.00157926393526958,0,0,0,-3.83349251601795e-05,-0.00157140261194394,-0.00156550686180399,-0.000637704018420943,0.000702779246353176,-6.50752179846349e-05,-0.00163924911345715,1.26702031681224e-05,8.21804793105199e-06,-0.00159303651230396
0.0346771066688221,0,0,0,0,0,0,0,-0.00158828806261126,0,0,0,-3.92252899198775e-05,-0.00158292056463924,-0.00157698160213228,-0.000641817041469015,0.000707369237791958,-6.5552201770437e-05,-0.00164800782253369,1.27529548106977e-05,8.27172164837451e-06,-0.00160471303729531
0.0432611603779741,0,0,0,0,0,0,0,-0.00134614721550477,0,0,0,-1.69493117615117e-05,-0.000891256305142903,-0.000887912398184165,-0.000584632122505939,0.00062154100722483,-3.69088722843936e-05,-0.00139539562316784,1.12055825359406e-05,7.26807716233652e-06,-0.000903526461115655
0.0438563247977662,0,0,0,0,0,0,0,-0.00134174834786426,0,0,0,-1.64835824989489e-05,-0.000866677038402453,-0.000863425348522133,-0.000584769153041006,0.000620660148342699,-3.58909911568603e-05,-0.00139045234348595,1.11897017577666e-05,7.25777669074973e-06,-0.000878608803607946
0.0346771066688221,0,0,0,0,0,0,0,-0.00142293469368813,0,0,0,-2.61018008392464e-05,-0.0013732684881991,-0.00136811612113277,-0.000564731287037505,0.00062160134272439,-5.68700508315087e-05,-0.00148470495560099,1.12066703176572e-05,7.26878268686421e-06,-0.00139217462447045
0,-0.0340028258203031,0.000104705073233898,0,0,-0.0280034516739144,-0.00599937460492561,0,-0.00137238888816185,-0.00014637210092871,-9.58388032638369e-05,0,6.75295571165646e-05,-0.000817162509747473,-0.000814096595528674,-0.0287283843438964,-0.00524060099185873,-3.38404863242646e-05,-0.00142155090294688,-9.44812751886997e-05,-6.12817045405218e-05,-0.000828412595410523
0,-0.0343655063716129,0.000104506720492259,0,0,-0.0282372842169317,-0.00612822263974499,0,-0.00136936690786621,-0.000149515721640601,-9.78971247178569e-05,0,6.7758577474798e-05,-0.000795440303136244,-0.000792455889116627,-0.0289648401424821,-0.00536772528789677,-3.29409221677666e-05,-0.00141799510030196,-9.67731622540158e-05,-6.2768250389901e-05,-0.000806391335572668
0,-0.0322740983544148,0,-0.00801457831964065,-0.00798870193724088,-0.0294010919787968,-0.00263800733553874,-0.000234999027526319,-0.00149182067919653,-6.43618212947648e-05,-4.21416368763974e-05,-0.00825313064372766,-2.51544095182974e-05,-0.00608929301885511,-0.00606644658015868,-0.0300862957828929,-0.00193563158745739,-0.000252170937997666,-0.00155568445331742,-3.48969404484465e-05,-2.26345801509108e-05,-0.00617312587867953
0,0,0.0015072155409967,0.105879443094632,0.10553759397377,0.011258994481977,-0.0143635329038711,0.00310453840223571,-0.000781045021961753,-0.000350439941954037,-0.000229454550589491,0.109030923492048,0.00122805688960166,0.0643860062533931,0.0641444361917796,0.0108574799924095,-0.0135238453215905,0.00266636529886445,-0.000773219620834661,-0.000243817484646404,-0.000158142986824329,0.0652724249296904
0.0346771066688221,0,0,0,0,0,0,0,-0.00157926393526958,0,0,0,-3.83349251601795e-05,-0.00157140261194394,-0.00156550686180399,-0.000637704018420943,0.000702779246353176,-6.50752179846349e-05,-0.00163924911345715,1.26702031681224e-05,8.21804793105199e-06,-0.00159303651230396
0.0346771066688221,0,0,0,0,0,0,0,-0.00158828806261126,0,0,0,-3.92252899198775e-05,-0.00158292056463924,-0.00157698160213228,-0.000641817041469015,0.000707369237791958,-6.5552201770437e-05,-0.00164800782253369,1.27529548106977e-05,8.27172164837451e-06,-0.00160471303729531
0.0432611603779741,0,0,0,0,0,0,0,-0.00134614721550477,0,0,0,-1.69493117615117e-05,-0.000891256305142903,-0.000887912398184165,-0.000584632122505939,0.00062154100722483,-3.69088722843936e-05,-0.00139539562316784,1.12055825359406e-05,7.26807716233652e-06,-0.000903526461115655
0.0438563247977662,0,0,0,0,0,0,0,-0.00134174834786426,0,0,0,-1.64835824989489e-05,-0.000866677038402453,-0.000863425348522133,-0.000584769153041006,0.000620660148342699,-3.58909911568603e-05,-0.00139045234348595,1.11897017577666e-05,7.25777669074973e-06,-0.000878608803607946
0.0346771066688221,0,0,0,0,0,0,0,-0.00142293469368813,0,0,0,-2.61018008392464e-05,-0.0013732684881991,-0.00136811612113277,-0.000564731287037505,0.00062160134272439,-5.68700508315087e-05,-0.00148470495560099,1.12066703176572e-05,7.26878268686421e-06,-0.00139217462447045
0,-0.0340028258203031,0.000104705073233898,0,0,-0.0280034516739144,-0.00599937460492561,0,-0.00137238888816185,-0.00014637210092871,-9.58388032638369e-05,0,6.75295571165646e-05,-0.000817162509747473,-0.000814096595528674,-0.0287283843438964,-0.00524060099185873,-3.38404863242646e-05,-0.00142155090294688,-9.44812751886997e-05,-6.12817045405218e-05,-0.000828412595410523
0,-0.0343655063716129,0.000104506720492259,0,0,-0.0282372842169317,-0.00612822263974499,0,-0.00136936690786621,-0.000149515721640601,-9.78971247178569e-05,0,6.7758577474798e-05,-0.000795440303136244,-0.000792455889116627,-0.0289648401424821,-0.00536772528789677,-3.29409221677666e-05,-0.00141799510030196,-9.67731622540158e-05,-6.2768250389901e-05,-0.000806391335572668
0,-0.0322740983544148,0,-0.00801457831964065,-0.00798870193724088,-0.0294010919787968,-0.00263800733553874,-0.000234999027526319,-0.00149182067919653,-6.43618212947648e-05,-4.21416368763974e-05,-0.00825313064372766,-2.51544095182974e-05,-0.00608929301885511,-0.00606644658015868,-0.0300862957828929,-0.00193563158745739,-0.000252170937997666,-0.00155568445331742,-3.48969404484465e-05,-2.26345801509108e-05,-0.00617312587867953
0,0,0.0015072155409967,0.105879443094632,0.10553759397377,0.011258994481977,-0.0143635329038711,0.00310453840223571,-0.000781045021961753,-0.000350439941954037,-0.000229454550589491,0.109030923492048,0.00122805688960166,0.0643860062533931,0.0641444361917796,0.0108574799924095,-0.0135238453215905,0.00266636529886445,-0.000773219620834661,-0.000243817484646404,-0.000158142986824329,0.0652724249296904
0.0469449252401907,0,0,0,0,0,0,0,-0.00113160002956169,0,0,0,1.33160688401778e-05,0.000596532942154204,0.000594294808327785,0.000521917975978169,-0.000546621716542459,2.47037333404393e-05,-0.00119413306371991,-9.85488431600327e-06,-6.39199786434095e-06,0.000604745563729595
0.0469449252705072,0,0,0,0,0,0,0,-0.00114116862353811,0,0,0,1.30949457499691e-05,0.000577518231163269,0.000575351437722301,0.000504826615118247,-0.00052874290759062,2.39162925907967e-05,-0.00120399624646453,-9.53255246590328e-06,-6.18292948691585e-06,0.000585469073636561
0.0433126373233471,0,0,0,0,0,0,0,-0.00120790842904242,0,0,0,1.04427539208507e-05,0.000426457042597863,0.000424857017833331,0.000315177673352676,-0.000332838156206574,1.76605186178821e-05,-0.00127476843149542,-6.00064259022755e-06,-3.89208979119819e-06,0.000432328189011346
0.0439024309040768,0,0,0,0,0,0,0,-0.00120454957190925,0,0,0,1.06957969000135e-05,0.000436721993916443,0.000435083453946071,0.000331784607017943,-0.000349870212327598,1.80856126519295e-05,-0.00127080648309644,-6.30770854807352e-06,-4.09125651875289e-06,0.000442734454963994
0.0469449252705072,0,0,0,0,0,0,0,-0.00118853763855967,0,0,0,1.18198189606266e-05,0.000482169593851704,0.000480360538782994,0.00041954455506734,-0.000439512223238109,1.99676970661729e-05,-0.00125258569572864,-7.92383835583117e-06,-5.13949798275329e-06,0.000488807745568901
0,-0.0333505289745504,0.000141662499331113,0,0,-0.0269168110207819,-0.00643371849757059,0,-0.00123882392510187,-0.000156969176915798,-0.000102777359600733,0,0.000118162060995052,0.000536440933274187,0.000534428261289556,-0.0268817180767645,-0.00649102609789503,2.22151920562881e-05,-0.00130627190569512,-0.000117024826747539,-7.59037263560903e-05,0.000543826253836697
0,-0.0336987505003574,0.000141385985349032,0,0,-0.0271306371814707,-0.0065681138513201,0,-0.0012367291452856,-0.000160248140386911,-0.000104924298375641,0,0.000118154778168858,0.000544161228314482,0.00054211958702882,-0.0270856284411507,-0.00663565695049303,2.25349063261614e-05,-0.00130364973038861,-0.000119632334468392,-7.75949875612477e-05,0.000551652834701578
0,-0.0420817243745341,0,-0.00741387972311685,-0.00738994279648343,-0.0367837521480382,-0.00508058656123448,-0.000217385675919475,-0.00128635029549661,-0.000123955608444244,-8.11613489600392e-05,-0.00763455236665293,1.43043942912863e-05,-0.00372945840088794,-0.00371546583437507,-0.0366111542007261,-0.00531612516094032,-0.000154445026841656,-0.00135293356962047,-9.5842878522486e-05,-6.21648570249984e-05,-0.0037808028120403
0,0,0.00202283654952369,0.10484218961058,0.104503689438688,0.0105995573145867,-0.0136736819551207,0.00307412463011273,-0.000726656037149544,-0.000333609032191842,-0.000218434320364827,0.107962796361482,0.00157293878082492,0.0640811864362428,0.0638407600301107,0.0105036984071675,-0.0131574404690577,0.00265374204365296,-0.000738851069333625,-0.000237211677855944,-0.000153858380154871,0.0649634085827201
0.0469449252401907,0,0,0,0,0,0,0,-0.00113160002956169,0,0,0,1.33160688401778e-05,0.000596532942154204,0.000594294808327785,0.000521917975978169,-0.000546621716542459,2.47037333404393e-05,-0.00119413306371991,-9.85488431600327e-06,-6.39199786434095e-06,0.000604745563729595
0.0469449252705072,0,0,0,0,0,0,0,-0.00114116862353811,0,0,0,1.30949457499691e-05,0.000577518231163269,0.000575351437722301,0.000504826615118247,-0.00052874290759062,2.39162925907967e-05,-0.00120399624646453,-9.53255246590328e-06,-6.18292948691585e-06,0.000585469073636561
0.0433126373233471,0,0,0,0,0,0,0,-0.00120790842904242,0,0,0,1.04427539208507e-05,0.000426457042597863,0.000424857017833331,0.000315177673352676,-0.000332838156206574,1.76605186178821e-05,-0.00127476843149542,-6.00064259022755e-06,-3.89208979119819e-06,0.000432328189011346
0.0439024309040768,0,0,0,0,0,0,0,-0.00120454957190925,0,0,0,1.06957969000135e-05,0.000436721993916443,0.000435083453946071,0.000331784607017943,-0.000349870212327598,1.80856126519295e-05,-0.00127080648309644,-6.30770854807352e-06,-4.09125651875289e-06,0.000442734454963994
0.0469449252705072,0,0,0,0,0,0,0,-0.00118853763855967,0,0,0,1.18198189606266e-05,0.000482169593851704,0.000480360538782994,0.00041954455506734,-0.000439512223238109,1.99676970661729e-05,-0.00125258569572864,-7.92383835583117e-06,-5.13949798275329e-06,0.000488807745568901
0,-0.0333505289745504,0.000141662499331113,0,0,-0.0269168110207819,-0.00643371849757059,0,-0.00123882392510187,-0.000156969176915798,-0.000102777359600733,0,0.000118162060995052,0.000536440933274187,0.000534428261289556,-0.0268817180767645,-0.00649102609789503,2.22151920562881e-05,-0.00130627190569512,-0.000117024826747539,-7.59037263560903e-05,0.000543826253836697
0,-0.0336987505003574,0.000141385985349032,0,0,-0.0271306371814707,-0.0065681138513201,0,-0.0012367291452856,-0.000160248140386911,-0.000104924298375641,0,0.000118154778168858,0.000544161228314482,0.00054211958702882,-0.0270856284411507,-0.00663565695049303,2.25349063261614e-05,-0.00130364973038861,-0.000119632334468392,-7.75949875612477e-05,0.000551652834701578
0,-0.0420817243745341,0,-0.00741387972311685,-0.00738994279648343,-0.0367837521480382,-0.00508058656123448,-0.000217385675919475,-0.00128635029549661,-0.000123955608444244,-8.11613489600392e-05,-0.00763455236665293,1.43043942912863e-05,-0.00372945840088794,-0.00371546583437507,-0.0366111542007261,-0.00531612516094032,-0.000154445026841656,-0.00135293356962047,-9.5842878522486e-05,-6.21648570249984e-05,-0.0037808028120403
0,0,0.00202283654952369,0.10484218961058,0.104503689438688,0.0105995573145867,-0.0136736819551207,0.00307412463011273,-0.000726656037149544,-0.000333609032191842,-0.000218434320364827,0.107962796361482,0.00157293878082492,0.0640811864362428,0.0638407600301107,0.0105036984071675,-0.0131574404690577,0.00265374204365296,-0.000738851069333625,-0.000237211677855944,-0.000153858380154871,0.0649634085827201
0.0478797622539162,0,0,0,0,0,0,0,-0.00111322804177875,0,0,0,1.40744730240759e-05,0.000634193620877923,0.00063181418757568,0.000578057248882617,-0.000604320606119753,2.62633444473664e-05,-0.00117472858439286,-1.08951209535723e-05,-7.06670798914854e-06,0.000642924726434988
0.0478797622539162,0,0,0,0,0,0,0,-0.00112281690801311,0,0,0,1.38758524670374e-05,0.00061553560423512,0.000613226173603205,0.000560554629676799,-0.000586045325690043,2.54906751706575e-05,-0.00118457172900335,-1.05656412211863e-05,-6.85300340919045e-06,0.000624009841961476
0.0433126373233471,0,0,0,0,0,0,0,-0.0012079093921831,0,0,0,1.06212805661694e-05,0.000426457247234171,0.000424857222469638,0.000315177764302146,-0.000332838326736831,1.7660527144395e-05,-0.00127476517851235,-6.00064561003417e-06,-3.89209174519071e-06,0.000432328393647654
0.0439024309040768,0,0,0,0,0,0,0,-0.00120451533346014,0,0,0,1.08786493887195e-05,0.000436722198552751,0.000435083658582379,0.000331784743442149,-0.000349870380963074,1.80856211784423e-05,-0.00127086698450772,-6.30771162709204e-06,-4.09125853195731e-06,0.000442734665284644
0.0478797622235998,0,0,0,0,0,0,0,-0.0011841543185416,0,0,0,1.23199406824403e-05,0.000493964987905789,0.000492111678340716,0.000447199181508023,-0.000467655375283946,2.04561702095884e-05,-0.00124762943845738,-8.43122306785409e-06,-5.46859387403229e-06,0.000500765529901988
0,-0.0333505289593922,0.000144625354181466,0,0,-0.0269168109904654,-0.00643371849946537,0,-0.00123879677857981,-0.000156969176856586,-0.000102777359600733,0,0.000120182076261221,0.000536441143594837,0.000534428467820645,-0.0268817179100238,-0.00649102624189836,2.22152007012247e-05,-0.00130624304285708,-0.000117024829382468,-7.59037280732352e-05,0.000543826464157347
0,-0.0336987505306739,0.000144343056736786,0,0,-0.0271306372117871,-0.00656811385700445,0,-0.00123673095527479,-0.000160248140446123,-0.000104924298434853,0,0.000120174669030836,0.000544161436740351,0.000542119793559909,-0.027085628335043,-0.00663565710397026,2.25349148526742e-05,-0.00130364742704591,-0.000119632337251351,-7.75949893672105e-05,0.000551653046917009
